Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,2.2,20.360001,1.91,13.26,13.26,4619260500
2021-02-01,17.0,17.25,5.26,8.01,8.01,3633853400
2021-03-01,8.86,14.54,7.5,10.21,10.21,2473590700
2021-04-01,10.23,12.22,8.31,10.03,10.03,937749200
2021-05-01,10.11,36.720001,8.93,26.120001000000002,26.120001000000002,3429068000
2021-06-01,31.889999,72.620003,28.530001000000002,56.68,56.68,5520090100
2021-07-01,56.860001000000004,57.709998999999996,31.15,37.02,37.02,2078126600
2021-08-01,37.580002,48.299999,28.91,47.130001,47.130001,2029074400
2021-09-01,47.16,52.790001000000004,33.740002000000004,38.060001,38.060001,1399837800
