Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,6.7,28.77,6.52,14.1,14.1,2014058800
2021-02-01,14.64,15.54,9.63,10.05,10.05,664149000
2021-03-01,10.29,12.52,8.36,8.43,8.43,403147100
2021-04-01,8.59,9.67,8.04,8.83,8.83,211225900
2021-05-01,8.89,12.09,7.71,10.07,10.07,304101200
2021-06-01,11.23,20.17,10.52,12.22,12.22,2143343600
2021-07-01,12.18,12.39,9.64,10.16,10.16,198702500
2021-08-01,10.2,11.68,9.48,11.41,11.41,203362600
2021-09-01,11.45,12.01,9.24,9.73,9.73,212183500
