ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
CLOV,"Aug 13, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,124,9,49,17,39,13,46,9.01,+0.88,+10.82%,At close:  4:00PM EDT
SOFI,"Aug 13, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,138,10,75,31,54,22,23,17.46,+0.56,+3.31%,At close:  4:00PM EDT
PLTR,"Aug 13, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,59,4,29,9,49,15,35,24.89,+2.54,+11.36%,At close:  4:00PM EDT
LIFE,"Aug 13, 2021",https://finance.yahoo.com/quote/LIFE?p=LIFE,1,<1,0,0,0,0,100,4.6600,+0.0800,+1.75%,At close:  4:00PM EDT
RSI,"Aug 13, 2021",https://finance.yahoo.com/quote/RSI?p=RSI,1,<1,0,0,0,0,100,14.04,+0.72,+5.41%,At close:  4:00PM EDT
WISH,"Aug 13, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,361,28,244,77,67,21,11,9.41,-0.42,-4.27%,At close:  4:00PM EDT
SI,"Aug 13, 2021",https://finance.yahoo.com/quote/SI?p=SI,2,<1,1,1,50,50,0,113.90,-3.45,-2.94%,At close:  4:00PM EDT
GME,"Aug 13, 2021",https://finance.yahoo.com/quote/GME?p=GME,31,2,21,5,67,16,16,162.35,+3.57,+2.25%,At close:  4:00PM EDT
MVST,"Aug 13, 2021",https://finance.yahoo.com/quote/MVST?p=MVST,18,1,9,2,50,11,38,11.14,-0.74,-6.23%,At close:  4:00PM EDT
QS,"Aug 13, 2021",https://finance.yahoo.com/quote/QS?p=QS,3,<1,0,1,0,33,66,22.52,-0.23,-1.01%,At close:  4:00PM EDT
MRNA,"Aug 13, 2021",https://finance.yahoo.com/quote/MRNA?p=MRNA,4,<1,4,0,100,0,0,391.42,+6.09,+1.58%,At close:  4:00PM EDT
GPS,"Aug 13, 2021",https://finance.yahoo.com/quote/GPS?p=GPS,1,<1,0,0,0,0,100,30.00,-0.38,-1.25%,At close:  4:03PM EDT
GNW,"Aug 13, 2021",https://finance.yahoo.com/quote/GNW?p=GNW,2,<1,1,0,50,0,50,3.6700,-0.0700,-1.87%,At close:  4:00PM EDT
SPCE,"Aug 13, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,11,<1,4,5,36,45,18,25.94,-1.42,-5.19%,At close:  4:00PM EDT
SPY,"Aug 13, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,18,1,8,4,44,22,33,445.11,+1.33,+0.30%,At close:  4:00PM EDT
