ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
MVST,"Aug 10, 2021",https://finance.yahoo.com/quote/MVST?p=MVST,40,5,26,4,65,10,25,13.70,+2.05,+17.60%,At close:  4:00PM EDT
AMC,"Aug 10, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,59,7,20,24,33,40,25,33.80,+1.10,+3.36%,At close:  4:00PM EDT
MRNA,"Aug 10, 2021",https://finance.yahoo.com/quote/MRNA?p=MRNA,45,5,19,12,42,26,31,484.47,+70.75,+17.10%,At close:  4:00PM EDT
OG,"Aug 10, 2021",https://finance.yahoo.com/quote/OG?p=OG,2,<1,0,1,0,50,50,3.5300,-0.0200,-0.56%,As of  9:37AM EDT. Market open.
YOU,"Aug 10, 2021",https://finance.yahoo.com/quote/YOU?p=YOU,5,<1,3,2,60,40,0,64.39,+5.71,+9.73%,As of  12:07PM EDT. Market open.
CLOV,"Aug 10, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,62,7,14,10,22,16,61,8.81,+0.74,+9.17%,At close:  4:00PM EDT
PLTR,"Aug 10, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,31,3,9,3,29,9,61,22.93,+1.11,+5.09%,At close:  4:00PM EDT
HRMY,"Aug 10, 2021",https://finance.yahoo.com/quote/HRMY?p=HRMY,2,<1,0,0,0,0,100,,,,
SPY,"Aug 10, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,32,4,12,14,37,43,18,442.13,-0.36,-0.08%,At close:  4:00PM EDT
PTRA,"Aug 10, 2021",https://finance.yahoo.com/quote/PTRA?p=PTRA,18,2,8,0,44,0,55,11.79,+0.83,+7.57%,At close:  4:00PM EDT
NIO,"Aug 10, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,6,<1,2,0,33,0,66,45.21,+1.37,+3.12%,At close:  4:00PM EDT
SQQQ,"Aug 10, 2021",https://finance.yahoo.com/quote/SQQQ?p=SQQQ,1,<1,0,1,0,100,0,8.09,-0.02,-0.19%,As of  10:11AM EDT. Market open.
