ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
GME,"Mar 24, 2021",https://finance.yahoo.com/quote/GME?p=GME,847,36,382,276,45,32,22,181.75,-12.74,-6.55%,At close:  4:00PM EDT
AZZ,"Mar 24, 2021",https://finance.yahoo.com/quote/AZZ?p=AZZ,2,<1,0,0,0,0,100,49.24,-1.77,-3.47%,At close:  4:00PM EDT
MSM,"Mar 24, 2021",https://finance.yahoo.com/quote/MSM?p=MSM,5,<1,2,3,40,60,0,85.79,-1.97,-2.24%,At close:  4:00PM EDT
SAVE,"Mar 24, 2021",https://finance.yahoo.com/quote/SAVE?p=SAVE,1,<1,1,0,100,0,0,35.73,-1.67,-4.47%,At close:  4:00PM EDT
RKT,"Mar 24, 2021",https://finance.yahoo.com/quote/RKT?p=RKT,111,4,44,17,39,15,45,23.04,+0.05,+0.22%,At close:  4:00PM EDT
TA,"Mar 24, 2021",https://finance.yahoo.com/quote/TA?p=TA,8,<1,5,2,62,25,12,25.82,-1.68,-6.11%,At close:  4:00PM EDT
FB,"Mar 24, 2021",https://finance.yahoo.com/quote/FB?p=FB,4,<1,2,0,50,0,50,290.63,-2.91,-0.99%,At close:  4:00PM EDT
AMC,"Mar 24, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,158,6,93,32,58,20,20,10.66,-1.83,-14.65%,At close:  4:00PM EDT
RC,"Mar 24, 2021",https://finance.yahoo.com/quote/RC?p=RC,17,<1,11,5,64,29,5,13.33,-0.75,-5.33%,At close:  4:00PM EDT
PLAY,"Mar 24, 2021",https://finance.yahoo.com/quote/PLAY?p=PLAY,4,<1,4,0,100,0,0,42.73,-2.81,-6.17%,At close:  4:00PM EDT
ROCK,"Mar 24, 2021",https://finance.yahoo.com/quote/ROCK?p=ROCK,2,<1,1,1,50,50,0,83.35,-2.96,-3.43%,At close:  4:00PM EDT
NKE,"Mar 24, 2021",https://finance.yahoo.com/quote/NKE?p=NKE,2,<1,2,0,100,0,0,137.12,-1.15,-0.83%,At close:  4:00PM EDT
BA,"Mar 24, 2021",https://finance.yahoo.com/quote/BA?p=BA,3,<1,2,1,66,33,0,241.25,-9.98,-3.97%,At close:  4:00PM EDT
IQ,"Mar 24, 2021",https://finance.yahoo.com/quote/IQ?p=IQ,8,<1,5,1,62,12,25,28.91,+0.87,+3.10%,At close:  4:00PM EDT
XOM,"Mar 24, 2021",https://finance.yahoo.com/quote/XOM?p=XOM,3,<1,1,1,33,33,33,55.22,-0.69,-1.23%,At close:  4:04PM EDT
