ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
UAPC,"Jul 05, 2021",https://finance.yahoo.com/quote/UAPC?p=UAPC,1,<1,0,0,0,0,100,,,,
SPCE,"Jul 05, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,12,1,4,1,33,8,58,44.94,+1.75,+4.05%,At close:  4:00PM EDT
WISH,"Jul 05, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,13,1,8,5,61,38,0,11.65,-0.59,-4.82%,At close:  4:00PM EDT
PSTH,"Jul 05, 2021",https://finance.yahoo.com/quote/PSTH?p=PSTH,1,<1,1,0,100,0,0,22.51,0.00,0.00%,At close:  4:00PM EDT
WKHS,"Jul 05, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,6,<1,3,0,50,0,50,14.17,-1.47,-9.40%,At close:  4:00PM EDT
BEST,"Jul 05, 2021",https://finance.yahoo.com/quote/BEST?p=BEST,1,<1,1,0,100,0,0,1.6300,-0.0200,-1.21%,At close:  4:00PM EDT
GME,"Jul 05, 2021",https://finance.yahoo.com/quote/GME?p=GME,123,17,45,39,36,31,31,202.83,-1.53,-0.75%,At close:  4:00PM EDT
AMC,"Jul 05, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,79,11,26,28,32,35,31,51.96,-2.26,-4.17%,At close:  4:00PM EDT
CLOV,"Jul 05, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,41,5,19,15,46,36,17,11.71,-0.62,-5.03%,At close:  4:00PM EDT
CLF,"Jul 05, 2021",https://finance.yahoo.com/quote/CLF?p=CLF,19,2,9,2,47,10,42,22.37,+0.31,+1.41%,At close:  4:00PM EDT
BALLS,"Jul 05, 2021",https://finance.yahoo.com/quote/BALLS?p=BALLS,1,<1,0,0,0,0,100,,,,
BB,"Jul 05, 2021",https://finance.yahoo.com/quote/BB?p=BB,14,2,6,3,42,21,35,11.99,-0.18,-1.48%,At close:  4:00PM EDT
DAL,"Jul 05, 2021",https://finance.yahoo.com/quote/DAL?p=DAL,1,<1,1,0,100,0,0,44.15,-0.08,-0.18%,At close:  4:00PM EDT
CLNE,"Jul 05, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,2,<1,0,0,0,0,100,10.00,-0.44,-4.21%,At close:  4:00PM EDT
SENS,"Jul 05, 2021",https://finance.yahoo.com/quote/SENS?p=SENS,14,2,0,0,0,0,100,3.5100,+0.0100,+0.29%,At close:  4:00PM EDT
SOFI,"Jul 05, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,8,1,2,1,25,12,62,18.08,-0.17,-0.93%,At close:  4:00PM EDT
ET,"Jul 05, 2021",https://finance.yahoo.com/quote/ET?p=ET,2,<1,2,0,100,0,0,10.71,+0.01,+0.09%,At close:  4:00PM EDT
EPD,"Jul 05, 2021",https://finance.yahoo.com/quote/EPD?p=EPD,1,<1,1,0,100,0,0,24.59,+0.11,+0.45%,At close:  4:00PM EDT
ENB,"Jul 05, 2021",https://finance.yahoo.com/quote/ENB?p=ENB,1,<1,1,0,100,0,0,40.69,+0.30,+0.74%,At close:  4:00PM EDT
