ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
REAL,"Jul 22, 2021",https://finance.yahoo.com/quote/REAL?p=REAL,9,<1,3,2,33,22,44,17.31,+0.82,+4.97%,At close:  4:00PM EDT
CLOV,"Jul 22, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,243,14,98,53,40,21,37,8.88,+0.53,+6.35%,At close:  4:00PM EDT
DQ,"Jul 22, 2021",https://finance.yahoo.com/quote/DQ?p=DQ,4,<1,4,0,100,0,0,79.38,+13.30,+20.13%,At close:  4:00PM EDT
SOFI,"Jul 22, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,95,5,42,14,44,14,41,16.56,+1.50,+9.96%,At close:  4:00PM EDT
NE,"Jul 22, 2021",https://finance.yahoo.com/quote/NE?p=NE,1,<1,0,0,0,0,100,21.87,+0.81,+3.85%,At close:  4:00PM EDT
MRNA,"Jul 22, 2021",https://finance.yahoo.com/quote/MRNA?p=MRNA,5,<1,3,1,60,20,20,321.11,+13.78,+4.48%,At close:  4:00PM EDT
TA,"Jul 22, 2021",https://finance.yahoo.com/quote/TA?p=TA,6,<1,3,2,50,33,16,30.76,+1.52,+5.20%,At close:  4:00PM EDT
GME,"Jul 22, 2021",https://finance.yahoo.com/quote/GME?p=GME,87,5,33,24,37,27,34,185.81,-5.37,-2.81%,At close:  4:00PM EDT
AMC,"Jul 22, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,195,12,75,43,38,22,39,40.78,-2.31,-5.36%,At close:  4:00PM EDT
WOW,"Jul 22, 2021",https://finance.yahoo.com/quote/WOW?p=WOW,1,<1,1,0,100,0,0,21.66,+0.06,+0.28%,At close:  4:00PM EDT
ASO,"Jul 22, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,3,<1,1,1,33,33,33,38.20,+1.30,+3.52%,At close:  4:00PM EDT
BB,"Jul 22, 2021",https://finance.yahoo.com/quote/BB?p=BB,32,1,9,4,28,12,59,10.82,+0.20,+1.88%,At close:  4:00PM EDT
