ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
CLOV,"Aug 17, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,54,6,31,8,57,14,27,8.49,+0.27,+3.28%,At close:  4:00PM EDT
AMC,"Aug 17, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,23,2,10,3,43,13,43,35.69,+2.22,+6.63%,At close:  4:00PM EDT
GME,"Aug 17, 2021",https://finance.yahoo.com/quote/GME?p=GME,29,3,12,6,41,20,37,163.93,+1.41,+0.87%,At close:  4:00PM EDT
MVST,"Aug 17, 2021",https://finance.yahoo.com/quote/MVST?p=MVST,27,3,6,7,22,25,51,10.35,-1.13,-9.84%,At close:  4:00PM EDT
MAX,"Aug 17, 2021",https://finance.yahoo.com/quote/MAX?p=MAX,1,<1,0,1,0,100,0,,,,
MVIS,"Aug 17, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,4,<1,1,1,25,25,50,13.86,-0.26,-1.84%,At close:  4:00PM EDT
PAYA,"Aug 17, 2021",https://finance.yahoo.com/quote/PAYA?p=PAYA,8,1,3,4,37,50,12,10.52,-0.11,-1.03%,At close:  4:00PM EDT
DDS,"Aug 17, 2021",https://finance.yahoo.com/quote/DDS?p=DDS,2,<1,0,2,0,100,0,205.22,+9.01,+4.59%,At close:  4:00PM EDT
PLTR,"Aug 17, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,27,3,19,3,70,11,18,24.50,-0.40,-1.61%,At close:  4:00PM EDT
CIK,"Aug 17, 2021",https://finance.yahoo.com/quote/CIK?p=CIK,1,<1,1,0,100,0,0,,,,
CDC,"Aug 17, 2021",https://finance.yahoo.com/quote/CDC?p=CDC,1,<1,1,0,100,0,0,,,,
SPY,"Aug 17, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,116,14,55,20,47,17,35,446.97,+1.05,+0.24%,At close:  4:00PM EDT
TIL,"Aug 17, 2021",https://finance.yahoo.com/quote/TIL?p=TIL,2,<1,1,1,50,50,0,16.33,+0.91,+5.90%,At close:  4:00PM EDT
MSFT,"Aug 17, 2021",https://finance.yahoo.com/quote/MSFT?p=MSFT,5,<1,2,1,40,20,40,294.60,+1.75,+0.60%,At close:  4:00PM EDT
AAPL,"Aug 17, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,12,1,6,2,50,16,33,151.12,+2.02,+1.35%,At close:  4:00PM EDT
GOLD,"Aug 17, 2021",https://finance.yahoo.com/quote/GOLD?p=GOLD,1,<1,1,0,100,0,0,20.19,-0.08,-0.39%,At close:  4:00PM EDT
TLT,"Aug 17, 2021",https://finance.yahoo.com/quote/TLT?p=TLT,1,<1,1,0,100,0,0,148.91,+0.36,+0.24%,At close:  4:00PM EDT
WISH,"Aug 17, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,22,2,14,6,63,27,9,6.87,-0.68,-9.01%,At close:  4:00PM EDT
BIDU,"Aug 17, 2021",https://finance.yahoo.com/quote/BIDU?p=BIDU,1,<1,1,0,100,0,0,146.57,-5.88,-3.86%,At close:  4:00PM EDT
BABA,"Aug 17, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,13,1,2,5,15,38,46,182.71,-5.91,-3.13%,At close:  4:00PM EDT
NIO,"Aug 17, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,9,1,1,3,11,33,55,38.62,-2.41,-5.87%,At close:  4:00PM EDT
REV,"Aug 17, 2021",https://finance.yahoo.com/quote/REV?p=REV,1,<1,0,0,0,0,100,11.11,+0.24,+2.21%,At close:  4:00PM EDT
TSLA,"Aug 17, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,29,3,8,8,27,27,44,686.17,-31.00,-4.32%,At close:  4:00PM EDT
SOFI,"Aug 17, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,6,<1,3,1,50,16,33,14.29,-0.70,-4.67%,At close:  4:00PM EDT
HD,"Aug 17, 2021",https://finance.yahoo.com/quote/HD?p=HD,5,<1,5,0,100,0,0,335.05,+3.73,+1.13%,At close:  4:00PM EDT
AMD,"Aug 17, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,10,1,5,2,50,20,30,107.48,-3.07,-2.78%,At close:  4:00PM EDT
SNAP,"Aug 17, 2021",https://finance.yahoo.com/quote/SNAP?p=SNAP,1,<1,1,0,100,0,0,72.44,-2.18,-2.92%,At close:  4:02PM EDT
MRNA,"Aug 17, 2021",https://finance.yahoo.com/quote/MRNA?p=MRNA,10,1,3,4,30,40,30,373.86,-15.92,-4.08%,At close:  4:00PM EDT
WOOD,"Aug 17, 2021",https://finance.yahoo.com/quote/WOOD?p=WOOD,2,<1,1,1,50,50,0,,,,
OG,"Aug 17, 2021",https://finance.yahoo.com/quote/OG?p=OG,3,<1,1,2,33,66,0,3.5300,-0.0200,-0.56%,As of  9:37AM EDT. Market open.
UPST,"Aug 17, 2021",https://finance.yahoo.com/quote/UPST?p=UPST,10,1,6,0,60,0,40,200.89,-2.40,-1.18%,At close:  4:00PM EDT
SE,"Aug 17, 2021",https://finance.yahoo.com/quote/SE?p=SE,2,<1,1,0,50,0,50,290.49,-16.22,-5.29%,At close:  4:00PM EDT
UVXY,"Aug 17, 2021",https://finance.yahoo.com/quote/UVXY?p=UVXY,3,<1,1,0,33,0,66,23.14,+0.12,+0.52%,At close:  4:00PM EDT
SOXS,"Aug 17, 2021",https://finance.yahoo.com/quote/SOXS?p=SOXS,1,<1,0,0,0,0,100,6.98,+0.08,+1.16%,At close:  4:00PM EDT
ID,"Aug 17, 2021",https://finance.yahoo.com/quote/ID?p=ID,1,<1,1,0,100,0,0,5.86,-1.35,-18.73%,As of  3:56PM EDT. Market open.
GOTU,"Aug 17, 2021",https://finance.yahoo.com/quote/GOTU?p=GOTU,1,<1,1,0,100,0,0,2.7200,-0.1900,-6.53%,At close:  4:00PM EDT
REDU,"Aug 17, 2021",https://finance.yahoo.com/quote/REDU?p=REDU,1,<1,1,0,100,0,0,,,,
MF,"Aug 17, 2021",https://finance.yahoo.com/quote/MF?p=MF,1,<1,1,0,100,0,0,8.10,+0.61,+8.14%,At close:  4:00PM EDT
WMT,"Aug 17, 2021",https://finance.yahoo.com/quote/WMT?p=WMT,1,<1,1,0,100,0,0,150.75,+1.22,+0.82%,At close:  4:00PM EDT
PINS,"Aug 17, 2021",https://finance.yahoo.com/quote/PINS?p=PINS,2,<1,0,0,0,0,100,56.31,+0.25,+0.45%,At close:  4:00PM EDT
PSFE,"Aug 17, 2021",https://finance.yahoo.com/quote/PSFE?p=PSFE,15,1,7,2,46,13,40,8.62,-1.58,-15.49%,At close:  4:00PM EDT
FLOW,"Aug 17, 2021",https://finance.yahoo.com/quote/FLOW?p=FLOW,1,<1,0,0,0,0,100,81.81,-0.64,-0.78%,At close:  4:00PM EDT
F,"Aug 17, 2021",https://finance.yahoo.com/quote/F?p=F,5,<1,2,1,40,20,40,13.46,-0.13,-0.96%,At close:  4:02PM EDT
INTC,"Aug 17, 2021",https://finance.yahoo.com/quote/INTC?p=INTC,1,<1,1,0,100,0,0,53.47,-0.02,-0.04%,At close:  4:00PM EDT
COIN,"Aug 17, 2021",https://finance.yahoo.com/quote/COIN?p=COIN,1,<1,0,1,0,100,0,256.83,-4.42,-1.69%,At close:  4:00PM EDT
CLNE,"Aug 17, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,3,<1,2,0,66,0,33,7.16,-0.37,-4.91%,At close:  4:00PM EDT
DOYU,"Aug 17, 2021",https://finance.yahoo.com/quote/DOYU?p=DOYU,1,<1,0,1,0,100,0,3.0700,-0.3800,-11.01%,At close:  4:00PM EDT
XL,"Aug 17, 2021",https://finance.yahoo.com/quote/XL?p=XL,1,<1,1,0,100,0,0,5.82,-0.30,-4.90%,At close:  4:00PM EDT
LZB,"Aug 17, 2021",https://finance.yahoo.com/quote/LZB?p=LZB,1,<1,0,0,0,0,100,32.77,-1.53,-4.46%,At close:  4:00PM EDT
SDC,"Aug 17, 2021",https://finance.yahoo.com/quote/SDC?p=SDC,1,<1,0,0,0,0,100,4.8700,-0.1600,-3.18%,At close:  4:00PM EDT
BOOM,"Aug 17, 2021",https://finance.yahoo.com/quote/BOOM?p=BOOM,1,<1,0,0,0,0,100,44.05,+2.21,+5.29%,As of  2:04PM EDT. Market open.
ARKK,"Aug 17, 2021",https://finance.yahoo.com/quote/ARKK?p=ARKK,12,1,8,2,66,16,16,116.98,-3.12,-2.60%,At close:  4:00PM EDT
API,"Aug 17, 2021",https://finance.yahoo.com/quote/API?p=API,1,<1,0,1,0,100,0,28.99,+0.16,+0.55%,As of  12:26PM EDT. Market open.
YOU,"Aug 17, 2021",https://finance.yahoo.com/quote/YOU?p=YOU,7,<1,4,1,57,14,28,49.86,-2.60,-4.96%,At close:  4:00PM EDT
ET,"Aug 17, 2021",https://finance.yahoo.com/quote/ET?p=ET,1,<1,0,0,0,0,100,9.51,0.00,0.00%,At close:  4:00PM EDT
TU,"Aug 17, 2021",https://finance.yahoo.com/quote/TU?p=TU,1,<1,0,0,0,0,100,22.52,-0.06,-0.27%,As of  12:17PM EDT. Market open.
SQ,"Aug 17, 2021",https://finance.yahoo.com/quote/SQ?p=SQ,1,<1,1,0,100,0,0,263.40,-4.48,-1.67%,At close:  4:00PM EDT
BB,"Aug 17, 2021",https://finance.yahoo.com/quote/BB?p=BB,50,6,20,13,40,26,34,9.67,-0.21,-2.13%,At close:  4:00PM EDT
