ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
SPCE,"Jul 09, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,86,8,31,16,36,18,45,52.69,+7.77,+17.30%,At close:  4:00PM EDT
AMC,"Jul 09, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,37,3,18,4,48,10,40,47.94,+2.87,+6.37%,At close:  4:00PM EDT
WISH,"Jul 09, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,29,3,22,3,75,10,13,11.00,+0.05,+0.46%,At close:  4:00PM EDT
MVIS,"Jul 09, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,2,<1,1,0,50,0,50,15.40,+0.16,+1.05%,At close:  4:00PM EDT
CLOV,"Jul 09, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,31,3,19,2,61,6,32,9.36,-0.36,-3.70%,At close:  4:00PM EDT
SAVA,"Jul 09, 2021",https://finance.yahoo.com/quote/SAVA?p=SAVA,3,<1,2,1,66,33,0,106.00,+9.24,+9.55%,At close:  4:00PM EDT
BA,"Jul 09, 2021",https://finance.yahoo.com/quote/BA?p=BA,5,<1,4,0,80,0,20,236.77,+4.99,+2.15%,At close:  4:00PM EDT
SPR,"Jul 09, 2021",https://finance.yahoo.com/quote/SPR?p=SPR,1,<1,0,0,0,0,100,46.17,+1.14,+2.52%,As of  3:56PM EDT. Market open.
AAL,"Jul 09, 2021",https://finance.yahoo.com/quote/AAL?p=AAL,1,<1,0,1,0,100,0,20.35,+0.04,+0.20%,At close:  4:00PM EDT
GME,"Jul 09, 2021",https://finance.yahoo.com/quote/GME?p=GME,26,2,12,6,46,23,30,191.38,+0.72,+0.38%,At close:  4:00PM EDT
SI,"Jul 09, 2021",https://finance.yahoo.com/quote/SI?p=SI,1,<1,0,0,0,0,100,100.77,-4.41,-4.19%,At close:  4:00PM EDT
PLTR,"Jul 09, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,14,1,8,1,57,7,35,23.08,+0.19,+0.83%,At close:  4:00PM EDT
CO,"Jul 09, 2021",https://finance.yahoo.com/quote/CO?p=CO,1,<1,1,0,100,0,0,,,,
MAN,"Jul 09, 2021",https://finance.yahoo.com/quote/MAN?p=MAN,1,<1,1,0,100,0,0,116.85,-5.17,-4.23%,As of  11:15AM EDT. Market open.
NEGG,"Jul 09, 2021",https://finance.yahoo.com/quote/NEGG?p=NEGG,16,1,11,3,68,18,12,45.80,-21.77,-32.22%,At close:  4:00PM EDT
RSLS,"Jul 09, 2021",https://finance.yahoo.com/quote/RSLS?p=RSLS,2,<1,1,0,50,0,50,5.09,+0.98,+23.84%,At close:  4:00PM EDT
PUBM,"Jul 09, 2021",https://finance.yahoo.com/quote/PUBM?p=PUBM,28,2,13,3,46,10,42,34.91,+1.35,+4.02%,At close:  4:00PM EDT
WKHS,"Jul 09, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,14,1,1,4,7,28,64,12.90,+0.39,+3.12%,At close:  4:00PM EDT
MF,"Jul 09, 2021",https://finance.yahoo.com/quote/MF?p=MF,1,<1,1,0,100,0,0,8.59,-0.25,-2.83%,At close:  4:00PM EDT
DTE,"Jul 09, 2021",https://finance.yahoo.com/quote/DTE?p=DTE,2,<1,2,0,100,0,0,114.23,+0.27,+0.24%,At close:  4:04PM EDT
CLNE,"Jul 09, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,27,2,13,8,48,29,22,9.09,+0.17,+1.91%,At close:  4:00PM EDT
ENDP,"Jul 09, 2021",https://finance.yahoo.com/quote/ENDP?p=ENDP,2,<1,0,0,0,0,100,3.7100,-0.1900,-4.87%,At close:  4:00PM EDT
ALL,"Jul 09, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,4,<1,1,1,25,25,50,130.40,-2.69,-2.02%,At close:  4:00PM EDT
CUK,"Jul 09, 2021",https://finance.yahoo.com/quote/CUK?p=CUK,1,<1,1,0,100,0,0,21.35,-0.42,-1.93%,At close:  4:00PM EDT
SPY,"Jul 09, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,84,8,34,21,40,25,34,430.92,-3.54,-0.81%,At close:  4:00PM EDT
SOFI,"Jul 09, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,33,3,18,4,54,12,33,16.62,-0.32,-1.89%,At close:  4:00PM EDT
DNUT,"Jul 09, 2021",https://finance.yahoo.com/quote/DNUT?p=DNUT,14,1,4,3,28,21,50,18.20,+0.42,+2.36%,At close:  4:00PM EDT
RBLX,"Jul 09, 2021",https://finance.yahoo.com/quote/RBLX?p=RBLX,1,<1,0,0,0,0,100,86.88,+0.48,+0.56%,At close:  4:01PM EDT
NIO,"Jul 09, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,29,3,9,5,31,17,51,45.60,-0.44,-0.96%,At close:  4:00PM EDT
GLOP,"Jul 09, 2021",https://finance.yahoo.com/quote/GLOP?p=GLOP,2,<1,1,0,50,0,50,5.20,+0.29,+5.91%,At close:  4:00PM EDT
GSAT,"Jul 09, 2021",https://finance.yahoo.com/quote/GSAT?p=GSAT,2,<1,1,0,50,0,50,1.5700,-0.0700,-4.27%,At close:  4:00PM EDT
FTC,"Jul 09, 2021",https://finance.yahoo.com/quote/FTC?p=FTC,2,<1,1,0,50,0,50,,,,
TSLA,"Jul 09, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,25,2,15,5,60,20,20,652.81,+8.16,+1.27%,At close:  4:00PM EDT
LEVI,"Jul 09, 2021",https://finance.yahoo.com/quote/LEVI?p=LEVI,1,<1,0,0,0,0,100,28.00,-0.04,-0.14%,At close:  4:04PM EDT
AAPL,"Jul 09, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,18,1,7,3,38,16,44,143.24,-1.33,-0.92%,At close:  4:00PM EDT
STMP,"Jul 09, 2021",https://finance.yahoo.com/quote/STMP?p=STMP,5,<1,1,2,20,40,40,197.72,+0.71,+0.36%,At close:  4:00PM EDT
PLAY,"Jul 09, 2021",https://finance.yahoo.com/quote/PLAY?p=PLAY,1,<1,1,0,100,0,0,36.34,-0.79,-2.13%,At close:  4:00PM EDT
NVDA,"Jul 09, 2021",https://finance.yahoo.com/quote/NVDA?p=NVDA,9,<1,2,4,22,44,33,796.11,-18.76,-2.30%,At close:  4:00PM EDT
RKT,"Jul 09, 2021",https://finance.yahoo.com/quote/RKT?p=RKT,2,<1,1,0,50,0,50,19.17,-0.02,-0.10%,At close:  4:00PM EDT
TEAM,"Jul 09, 2021",https://finance.yahoo.com/quote/TEAM?p=TEAM,1,<1,0,0,0,0,100,266.66,-2.40,-0.89%,At close:  4:00PM EDT
SIX,"Jul 09, 2021",https://finance.yahoo.com/quote/SIX?p=SIX,1,<1,0,0,0,0,100,40.12,-0.91,-2.22%,At close:  4:00PM EDT
CLF,"Jul 09, 2021",https://finance.yahoo.com/quote/CLF?p=CLF,17,1,12,3,70,17,11,20.94,-0.45,-2.10%,At close:  4:00PM EDT
MU,"Jul 09, 2021",https://finance.yahoo.com/quote/MU?p=MU,2,<1,2,0,100,0,0,77.11,-1.11,-1.42%,At close:  4:00PM EDT
AMZN,"Jul 09, 2021",https://finance.yahoo.com/quote/AMZN?p=AMZN,14,1,9,2,64,14,21,"3,731.41",+34.83,+0.94%,At close:  4:00PM EDT
TDA,"Jul 09, 2021",https://finance.yahoo.com/quote/TDA?p=TDA,3,<1,1,1,33,33,33,,,,
GM,"Jul 09, 2021",https://finance.yahoo.com/quote/GM?p=GM,3,<1,0,1,0,33,66,56.06,-0.53,-0.94%,At close:  4:00PM EDT
TD,"Jul 09, 2021",https://finance.yahoo.com/quote/TD?p=TD,9,<1,5,3,55,33,11,66.84,-2.14,-3.10%,At close:  4:00PM EDT
LZB,"Jul 09, 2021",https://finance.yahoo.com/quote/LZB?p=LZB,1,<1,0,1,0,100,0,36.20,-0.40,-1.09%,At close:  4:00PM EDT
BODY,"Jul 09, 2021",https://finance.yahoo.com/quote/BODY?p=BODY,2,<1,2,0,100,0,0,8.70,-0.01,-0.11%,At close:  4:00PM EDT
BABA,"Jul 09, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,23,2,10,8,43,34,21,199.85,-8.15,-3.92%,At close:  4:00PM EDT
XPEV,"Jul 09, 2021",https://finance.yahoo.com/quote/XPEV?p=XPEV,3,<1,2,0,66,0,33,40.00,-1.47,-3.54%,At close:  4:00PM EDT
LI,"Jul 09, 2021",https://finance.yahoo.com/quote/LI?p=LI,3,<1,2,0,66,0,33,31.79,-0.24,-0.75%,At close:  4:00PM EDT
HGEN,"Jul 09, 2021",https://finance.yahoo.com/quote/HGEN?p=HGEN,3,<1,0,0,0,0,100,16.65,+0.32,+1.96%,At close:  4:00PM EDT
YOU,"Jul 09, 2021",https://finance.yahoo.com/quote/YOU?p=YOU,4,<1,2,1,50,25,25,42.32,+1.31,+3.19%,At close:  4:00PM EDT
