ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
KTOS,"Jan 12, 2021",https://finance.yahoo.com/quote/KTOS?p=KTOS,1,<1,1,0,100,0,0,26.36,-0.21,-0.79%,At close:  4:00PM EST
GME,"Jan 12, 2021",https://finance.yahoo.com/quote/GME?p=GME,485,15,210,130,43,26,29,19.94,+2.25,+12.72%,At close:  4:00PM EST
BIG,"Jan 12, 2021",https://finance.yahoo.com/quote/BIG?p=BIG,5,<1,2,3,40,60,0,46.26,+1.78,+4.00%,At close:  4:00PM EST
VER,"Jan 12, 2021",https://finance.yahoo.com/quote/VER?p=VER,1,<1,0,0,0,0,100,35.05,-0.52,-1.46%,At close:  4:00PM EST
ICLN,"Jan 12, 2021",https://finance.yahoo.com/quote/ICLN?p=ICLN,201,6,86,26,42,12,44,32.04,-1.12,-3.38%,At close:  4:00PM EST
PLUG,"Jan 12, 2021",https://finance.yahoo.com/quote/PLUG?p=PLUG,87,2,18,12,20,13,65,53.97,+0.19,+0.36%,At close:  4:00PM EST
EPS,"Jan 12, 2021",https://finance.yahoo.com/quote/EPS?p=EPS,3,<1,3,0,100,0,0,40.80,-0.12,-0.29%,At close:  3:59PM EST
BABA,"Jan 12, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,25,<1,9,7,36,28,36,227.37,-8.82,-3.73%,At close:  4:00PM EST
LMND,"Jan 12, 2021",https://finance.yahoo.com/quote/LMND?p=LMND,8,<1,5,1,62,12,25,183.26,+22.52,+14.01%,At close:  4:00PM EST
NIO,"Jan 12, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,178,5,81,43,45,24,30,62.70,+3.78,+6.42%,At close:  4:00PM EST
WMT,"Jan 12, 2021",https://finance.yahoo.com/quote/WMT?p=WMT,6,<1,0,3,0,50,50,147.29,+0.66,+0.45%,At close:  4:00PM EST
JNJ,"Jan 12, 2021",https://finance.yahoo.com/quote/JNJ?p=JNJ,3,<1,1,0,33,0,66,159.37,-0.67,-0.42%,At close:  4:00PM EST
AAPL,"Jan 12, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,33,1,12,11,36,33,30,128.98,-3.07,-2.32%,At close:  4:00PM EST
FORD,"Jan 12, 2021",https://finance.yahoo.com/quote/FORD?p=FORD,1,<1,1,0,100,0,0,1.9700,+0.0500,+2.60%,At close:  4:00PM EST
FIX,"Jan 12, 2021",https://finance.yahoo.com/quote/FIX?p=FIX,1,<1,0,0,0,0,100,57.02,+0.02,+0.04%,At close:  4:00PM EST
OR,"Jan 12, 2021",https://finance.yahoo.com/quote/OR?p=OR,2,<1,0,0,0,0,100,12.49,-0.21,-1.65%,At close:  4:00PM EST
NEW,"Jan 12, 2021",https://finance.yahoo.com/quote/NEW?p=NEW,6,<1,1,0,16,0,83,6.39,+0.03,+0.47%,At close:  4:00PM EST
BTBT,"Jan 12, 2021",https://finance.yahoo.com/quote/BTBT?p=BTBT,2,<1,0,0,0,0,100,18.76,-6.27,-25.05%,At close:  4:00PM EST
ORAN,"Jan 12, 2021",https://finance.yahoo.com/quote/ORAN?p=ORAN,1,<1,0,0,0,0,100,12.34,-0.14,-1.12%,At close:  4:00PM EST
PLTR,"Jan 12, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,168,5,61,38,36,22,41,25.93,+0.73,+2.90%,At close:  4:00PM EST
ASA,"Jan 12, 2021",https://finance.yahoo.com/quote/ASA?p=ASA,1,<1,0,0,0,0,100,21.61,-0.39,-1.77%,At close:  4:00PM EST
NOK,"Jan 12, 2021",https://finance.yahoo.com/quote/NOK?p=NOK,10,<1,7,3,70,30,0,3.8700,-0.0600,-1.53%,At close:  4:00PM EST
NKLA,"Jan 12, 2021",https://finance.yahoo.com/quote/NKLA?p=NKLA,9,<1,3,0,33,0,66,17.08,-0.67,-3.77%,At close:  4:00PM EST
GM,"Jan 12, 2021",https://finance.yahoo.com/quote/GM?p=GM,42,1,18,14,42,33,23,45.01,+1.95,+4.53%,At close:  4:00PM EST
TSLA,"Jan 12, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,333,10,148,91,44,27,28,811.19,-68.83,-7.82%,At close:  4:00PM EST
MT,"Jan 12, 2021",https://finance.yahoo.com/quote/MT?p=MT,143,4,72,32,50,22,27,24.53,-0.30,-1.21%,At close:  4:00PM EST
ARKG,"Jan 12, 2021",https://finance.yahoo.com/quote/ARKG?p=ARKG,10,<1,5,1,50,10,40,104.45,-1.41,-1.33%,At close:  4:00PM EST
FOR,"Jan 12, 2021",https://finance.yahoo.com/quote/FOR?p=FOR,10,<1,3,4,30,40,30,21.36,+0.11,+0.52%,At close:  4:00PM EST
TV,"Jan 12, 2021",https://finance.yahoo.com/quote/TV?p=TV,15,<1,4,10,26,66,6,9.12,-0.16,-1.72%,At close:  4:00PM EST
SPY,"Jan 12, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,11,<1,6,1,54,9,36,378.69,-2.57,-0.67%,At close:  4:00PM EST
CCIV,"Jan 12, 2021",https://finance.yahoo.com/quote/CCIV?p=CCIV,109,3,45,16,41,14,44,13.20,+3.17,+31.61%,At close:  4:00PM EST
SO,"Jan 12, 2021",https://finance.yahoo.com/quote/SO?p=SO,4,<1,0,2,0,50,50,61.21,-0.36,-0.58%,At close:  4:00PM EST
EOD,"Jan 12, 2021",https://finance.yahoo.com/quote/EOD?p=EOD,25,<1,4,4,16,16,68,4.9400,-0.0200,-0.40%,At close:  4:00PM EST
AMZN,"Jan 12, 2021",https://finance.yahoo.com/quote/AMZN?p=AMZN,46,1,21,16,45,34,19,"3,114.21",-68.49,-2.15%,At close:  4:00PM EST
ED,"Jan 12, 2021",https://finance.yahoo.com/quote/ED?p=ED,2,<1,2,0,100,0,0,68.73,-1.20,-1.72%,At close:  4:00PM EST
ENPH,"Jan 12, 2021",https://finance.yahoo.com/quote/ENPH?p=ENPH,2,<1,0,0,0,0,100,201.68,-5.73,-2.76%,At close:  4:00PM EST
SKY,"Jan 12, 2021",https://finance.yahoo.com/quote/SKY?p=SKY,2,<1,2,0,100,0,0,31.39,-0.04,-0.13%,At close:  4:00PM EST
ALL,"Jan 12, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,14,<1,6,4,42,28,28,109.15,-0.80,-0.73%,At close:  4:00PM EST
AMD,"Jan 12, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,16,<1,6,2,37,12,50,97.25,+2.67,+2.82%,At close:  4:00PM EST
NVDA,"Jan 12, 2021",https://finance.yahoo.com/quote/NVDA?p=NVDA,9,<1,5,2,55,22,22,544.86,+13.79,+2.60%,At close:  4:00PM EST
DIS,"Jan 12, 2021",https://finance.yahoo.com/quote/DIS?p=DIS,2,<1,1,0,50,0,50,179.09,+0.40,+0.22%,At close:  4:00PM EST
GOOD,"Jan 12, 2021",https://finance.yahoo.com/quote/GOOD?p=GOOD,4,<1,3,1,75,25,0,17.91,+0.04,+0.22%,At close:  4:00PM EST
ONE,"Jan 12, 2021",https://finance.yahoo.com/quote/ONE?p=ONE,5,<1,2,2,40,40,20,3.6800,+0.0100,+0.27%,At close:  4:00PM EST
NOW,"Jan 12, 2021",https://finance.yahoo.com/quote/NOW?p=NOW,13,<1,4,5,30,38,30,523.06,-6.58,-1.24%,At close:  4:00PM EST
TAN,"Jan 12, 2021",https://finance.yahoo.com/quote/TAN?p=TAN,2,<1,0,0,0,0,100,115.61,-3.52,-2.95%,At close:  4:00PM EST
JACK,"Jan 12, 2021",https://finance.yahoo.com/quote/JACK?p=JACK,1,<1,0,1,0,100,0,97.07,-0.32,-0.33%,At close:  4:00PM EST
MA,"Jan 12, 2021",https://finance.yahoo.com/quote/MA?p=MA,2,<1,1,1,50,50,0,348.20,-5.65,-1.60%,At close:  4:00PM EST
CRSR,"Jan 12, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,4,<1,2,2,50,50,0,39.19,+0.88,+2.30%,At close:  4:00PM EST
APHA,"Jan 12, 2021",https://finance.yahoo.com/quote/APHA?p=APHA,4,<1,4,0,100,0,0,9.05,+0.48,+5.60%,At close:  4:00PM EST
FCEL,"Jan 12, 2021",https://finance.yahoo.com/quote/FCEL?p=FCEL,4,<1,0,2,0,50,50,15.75,+0.43,+2.81%,At close:  4:00PM EST
