ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
TSLA,"Aug 05, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,22,1,8,5,36,22,40,710.92,+1.18,+0.17%,At close:  4:00PM EDT
XPEV,"Aug 05, 2021",https://finance.yahoo.com/quote/XPEV?p=XPEV,1,<1,1,0,100,0,0,43.78,+1.02,+2.39%,At close:  4:00PM EDT
WKHS,"Aug 05, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,6,<1,6,0,100,0,0,10.41,-0.30,-2.80%,At close:  4:00PM EDT
LI,"Aug 05, 2021",https://finance.yahoo.com/quote/LI?p=LI,1,<1,1,0,100,0,0,32.69,+0.15,+0.46%,At close:  4:00PM EDT
FUV,"Aug 05, 2021",https://finance.yahoo.com/quote/FUV?p=FUV,1,<1,1,0,100,0,0,17.47,+0.29,+1.69%,At close:  4:00PM EDT
HOOD,"Aug 05, 2021",https://finance.yahoo.com/quote/HOOD?p=HOOD,237,17,109,62,45,26,27,70.39,+23.59,+50.41%,At close:  4:00PM EDT
AMD,"Aug 05, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,159,11,87,33,54,20,24,118.77,+6.21,+5.52%,At close:  4:00PM EDT
GME,"Aug 05, 2021",https://finance.yahoo.com/quote/GME?p=GME,60,4,26,22,43,36,20,146.80,-5.95,-3.90%,At close:  4:00PM EDT
AMC,"Aug 05, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,54,4,19,21,35,38,25,29.84,-3.75,-11.16%,At close:  4:00PM EDT
CLOV,"Aug 05, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,25,1,12,7,48,28,24,7.92,-0.20,-2.46%,At close:  4:00PM EDT
XLNX,"Aug 05, 2021",https://finance.yahoo.com/quote/XLNX?p=XLNX,45,3,29,6,64,13,22,144.63,-1.83,-1.25%,At close:  4:00PM EDT
RSI,"Aug 05, 2021",https://finance.yahoo.com/quote/RSI?p=RSI,3,<1,0,3,0,100,0,9.81,+0.06,+0.62%,At close:  4:00PM EDT
MVST,"Aug 05, 2021",https://finance.yahoo.com/quote/MVST?p=MVST,45,3,19,7,42,15,42,8.68,+0.23,+2.72%,At close:  4:00PM EDT
F,"Aug 05, 2021",https://finance.yahoo.com/quote/F?p=F,2,<1,2,0,100,0,0,13.32,-0.70,-4.99%,At close:  4:02PM EDT
VIAC,"Aug 05, 2021",https://finance.yahoo.com/quote/VIAC?p=VIAC,12,<1,6,3,50,25,25,38.79,+0.32,+0.83%,At close:  4:00PM EDT
MX,"Aug 05, 2021",https://finance.yahoo.com/quote/MX?p=MX,2,<1,0,0,0,0,100,20.73,-0.17,-0.81%,At close:  4:00PM EDT
BBY,"Aug 05, 2021",https://finance.yahoo.com/quote/BBY?p=BBY,1,<1,0,0,0,0,100,113.27,-1.38,-1.20%,At close:  4:00PM EDT
TLRY,"Aug 05, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,16,1,8,1,50,6,43,13.96,-0.29,-2.04%,At close:  4:00PM EDT
VALE,"Aug 05, 2021",https://finance.yahoo.com/quote/VALE?p=VALE,2,<1,2,0,100,0,0,21.69,-0.05,-0.23%,At close:  4:00PM EDT
FCX,"Aug 05, 2021",https://finance.yahoo.com/quote/FCX?p=FCX,1,<1,1,0,100,0,0,35.65,-0.99,-2.70%,At close:  4:04PM EDT
CAT,"Aug 05, 2021",https://finance.yahoo.com/quote/CAT?p=CAT,1,<1,1,0,100,0,0,204.52,-3.98,-1.91%,At close:  4:00PM EDT
ACB,"Aug 05, 2021",https://finance.yahoo.com/quote/ACB?p=ACB,1,<1,1,0,100,0,0,6.93,-0.26,-3.62%,At close:  4:00PM EDT
HITI,"Aug 05, 2021",https://finance.yahoo.com/quote/HITI?p=HITI,1,<1,1,0,100,0,0,6.56,-0.04,-0.61%,At close:  4:00PM EDT
SNDL,"Aug 05, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,11,<1,5,2,45,18,36,0.7811,-0.0343,-4.21%,At close:  4:00PM EDT
DVD,"Aug 05, 2021",https://finance.yahoo.com/quote/DVD?p=DVD,1,<1,1,0,100,0,0,2.7200,+0.0700,+2.64%,As of  9:39AM EDT. Market open.
ALL,"Aug 05, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,6,<1,3,0,50,0,50,128.93,-1.78,-1.36%,At close:  4:00PM EDT
TD,"Aug 05, 2021",https://finance.yahoo.com/quote/TD?p=TD,5,<1,1,1,20,20,60,66.73,0.00,0.00%,As of  9:57AM EDT. Market open.
OG,"Aug 05, 2021",https://finance.yahoo.com/quote/OG?p=OG,2,<1,1,0,50,0,50,3.5300,-0.0200,-0.56%,As of  9:37AM EDT. Market open.
EPS,"Aug 05, 2021",https://finance.yahoo.com/quote/EPS?p=EPS,5,<1,5,0,100,0,0,,,,
GM,"Aug 05, 2021",https://finance.yahoo.com/quote/GM?p=GM,8,<1,4,3,50,37,12,52.72,-5.16,-8.91%,At close:  4:00PM EDT
LCID,"Aug 05, 2021",https://finance.yahoo.com/quote/LCID?p=LCID,1,<1,0,0,0,0,100,22.63,-0.95,-4.03%,At close:  4:00PM EDT
NYC,"Aug 05, 2021",https://finance.yahoo.com/quote/NYC?p=NYC,1,<1,0,1,0,100,0,13.77,+0.78,+6.00%,As of  4:00PM EDT. Market open.
WEBR,"Aug 05, 2021",https://finance.yahoo.com/quote/WEBR?p=WEBR,1,<1,0,0,0,0,100,,,,
YOU,"Aug 05, 2021",https://finance.yahoo.com/quote/YOU?p=YOU,5,<1,0,5,0,100,0,57.78,+5.64,+10.82%,At close:  4:00PM EDT
SOFI,"Aug 05, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,40,3,21,6,52,15,32,16.39,+1.28,+8.47%,At close:  4:00PM EDT
CLNE,"Aug 05, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,6,<1,3,2,50,33,16,6.87,-0.50,-6.78%,At close:  4:00PM EDT
SPY,"Aug 05, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,36,2,10,12,27,33,38,438.98,-2.17,-0.49%,At close:  4:00PM EDT
SAVE,"Aug 05, 2021",https://finance.yahoo.com/quote/SAVE?p=SAVE,2,<1,2,0,100,0,0,25.75,-1.02,-3.81%,At close:  4:00PM EDT
ASML,"Aug 05, 2021",https://finance.yahoo.com/quote/ASML?p=ASML,1,<1,0,0,0,0,100,795.48,+15.95,+2.05%,At close:  4:00PM EDT
MRNA,"Aug 05, 2021",https://finance.yahoo.com/quote/MRNA?p=MRNA,34,2,13,8,38,23,38,419.05,+32.54,+8.42%,At close:  4:00PM EDT
RNA,"Aug 05, 2021",https://finance.yahoo.com/quote/RNA?p=RNA,1,<1,0,0,0,0,100,,,,
MVIS,"Aug 05, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,97,7,36,16,37,16,46,12.22,-0.25,-2.00%,At close:  4:00PM EDT
FVRR,"Aug 05, 2021",https://finance.yahoo.com/quote/FVRR?p=FVRR,5,<1,0,2,0,40,60,230.58,+0.46,+0.20%,At close:  4:00PM EDT
SPCE,"Aug 05, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,3,<1,3,0,100,0,0,30.78,-0.62,-1.97%,At close:  4:00PM EDT
FB,"Aug 05, 2021",https://finance.yahoo.com/quote/FB?p=FB,2,<1,0,1,0,50,50,358.92,+7.68,+2.19%,At close:  4:00PM EDT
FSLY,"Aug 05, 2021",https://finance.yahoo.com/quote/FSLY?p=FSLY,10,<1,4,5,40,50,10,44.54,-1.69,-3.66%,At close:  4:00PM EDT
PENN,"Aug 05, 2021",https://finance.yahoo.com/quote/PENN?p=PENN,4,<1,0,3,0,75,25,66.24,-0.45,-0.67%,At close:  4:00PM EDT
GOEV,"Aug 05, 2021",https://finance.yahoo.com/quote/GOEV?p=GOEV,3,<1,0,3,0,100,0,7.63,-0.21,-2.68%,At close:  4:00PM EDT
SCR,"Aug 05, 2021",https://finance.yahoo.com/quote/SCR?p=SCR,1,<1,0,0,0,0,100,18.14,+0.78,+4.49%,At close:  4:00PM EDT
DDOG,"Aug 05, 2021",https://finance.yahoo.com/quote/DDOG?p=DDOG,1,<1,0,0,0,0,100,114.93,+0.25,+0.22%,At close:  4:00PM EDT
UONE,"Aug 05, 2021",https://finance.yahoo.com/quote/UONE?p=UONE,1,<1,0,0,0,0,100,6.72,-0.09,-1.32%,At close:  4:00PM EDT
UCTT,"Aug 05, 2021",https://finance.yahoo.com/quote/UCTT?p=UCTT,1,<1,1,0,100,0,0,46.81,+0.38,+0.82%,At close:  4:00PM EDT
EC,"Aug 05, 2021",https://finance.yahoo.com/quote/EC?p=EC,6,<1,3,3,50,50,0,,,,
ME,"Aug 05, 2021",https://finance.yahoo.com/quote/ME?p=ME,1,<1,0,1,0,100,0,8.65,-0.03,-0.35%,At close:  4:00PM EDT
OCGN,"Aug 05, 2021",https://finance.yahoo.com/quote/OCGN?p=OCGN,4,<1,4,0,100,0,0,6.79,-0.26,-3.69%,At close:  4:00PM EDT
