ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
NOK,"May 31, 2021",https://finance.yahoo.com/quote/NOK?p=NOK,32,4,11,6,34,18,46,5.16,+0.09,+1.78%,At close:  4:00PM EDT
KO,"May 31, 2021",https://finance.yahoo.com/quote/KO?p=KO,1,<1,0,1,0,100,0,55.29,-0.20,-0.36%,At close:  4:00PM EDT
GOOGL,"May 31, 2021",https://finance.yahoo.com/quote/GOOGL?p=GOOGL,1,<1,0,1,0,100,0,"2,356.85",-5.83,-0.25%,At close:  4:00PM EDT
APR,"May 31, 2021",https://finance.yahoo.com/quote/APR?p=APR,1,<1,1,0,100,0,0,30.45,-0.65,-2.09%,At close:  4:00PM EDT
USO,"May 31, 2021",https://finance.yahoo.com/quote/USO?p=USO,1,<1,1,0,100,0,0,45.42,-0.13,-0.29%,At close:  4:00PM EDT
XOM,"May 31, 2021",https://finance.yahoo.com/quote/XOM?p=XOM,2,<1,1,1,50,50,0,58.37,-0.19,-0.32%,At close:  4:02PM EDT
TSLA,"May 31, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,39,5,27,4,69,10,20,625.22,-5.63,-0.89%,At close:  4:00PM EDT
GOOG,"May 31, 2021",https://finance.yahoo.com/quote/GOOG?p=GOOG,6,<1,6,0,100,0,0,"2,411.56",+9.05,+0.38%,At close:  4:00PM EDT
GM,"May 31, 2021",https://finance.yahoo.com/quote/GM?p=GM,3,<1,1,2,33,66,0,59.31,-0.46,-0.77%,At close:  4:00PM EDT
TV,"May 31, 2021",https://finance.yahoo.com/quote/TV?p=TV,3,<1,2,1,66,33,0,12.97,-0.18,-1.37%,At close:  4:00PM EDT
ZEV,"May 31, 2021",https://finance.yahoo.com/quote/ZEV?p=ZEV,1,<1,1,0,100,0,0,7.70,-0.26,-3.27%,At close:  4:00PM EDT
SPY,"May 31, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,3,<1,0,2,0,66,33,420.04,+0.75,+0.18%,At close:  4:00PM EDT
FB,"May 31, 2021",https://finance.yahoo.com/quote/FB?p=FB,9,1,5,3,55,33,11,328.73,-4.02,-1.21%,At close:  4:00PM EDT
IP,"May 31, 2021",https://finance.yahoo.com/quote/IP?p=IP,1,<1,1,0,100,0,0,63.10,-0.69,-1.08%,At close:  4:02PM EDT
AMC,"May 31, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,135,17,77,15,57,11,31,26.12,-0.40,-1.51%,At close:  4:00PM EDT
DCF,"May 31, 2021",https://finance.yahoo.com/quote/DCF?p=DCF,1,<1,1,0,100,0,0,9.56,-0.03,-0.31%,At close:  3:59PM EDT
TTT,"May 31, 2021",https://finance.yahoo.com/quote/TTT?p=TTT,2,<1,0,2,0,100,0,42.19,+0.16,+0.38%,At close:  4:00PM EDT
NIO,"May 31, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,2,<1,0,2,0,100,0,38.62,-0.29,-0.75%,At close:  4:00PM EDT
GME,"May 31, 2021",https://finance.yahoo.com/quote/GME?p=GME,76,9,47,9,61,11,26,222.00,-32.13,-12.64%,At close:  4:00PM EDT
TLT,"May 31, 2021",https://finance.yahoo.com/quote/TLT?p=TLT,12,1,10,1,83,8,8,138.44,-0.21,-0.16%,At close:  4:00PM EDT
SIZE,"May 31, 2021",https://finance.yahoo.com/quote/SIZE?p=SIZE,2,<1,2,0,100,0,0,127.72,+0.25,+0.20%,At close:  3:57PM EDT
AXO,"May 31, 2021",https://finance.yahoo.com/quote/AXO?p=AXO,1,<1,1,0,100,0,0,,,,
QQQ,"May 31, 2021",https://finance.yahoo.com/quote/QQQ?p=QQQ,1,<1,1,0,100,0,0,333.93,+1.05,+0.32%,At close:  4:00PM EDT
AAPL,"May 31, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,3,<1,1,1,33,33,33,124.61,-0.67,-0.53%,At close:  4:00PM EDT
WOW,"May 31, 2021",https://finance.yahoo.com/quote/WOW?p=WOW,1,<1,1,0,100,0,0,16.67,-0.48,-2.80%,At close:  4:00PM EDT
SNAP,"May 31, 2021",https://finance.yahoo.com/quote/SNAP?p=SNAP,1,<1,0,1,0,100,0,62.12,+1.05,+1.72%,At close:  4:00PM EDT
EPS,"May 31, 2021",https://finance.yahoo.com/quote/EPS?p=EPS,1,<1,0,1,0,100,0,45.90,0.00,0.00%,At close:  3:59PM EDT
FCF,"May 31, 2021",https://finance.yahoo.com/quote/FCF?p=FCF,1,<1,1,0,100,0,0,15.15,-0.03,-0.20%,At close:  4:00PM EDT
AMZN,"May 31, 2021",https://finance.yahoo.com/quote/AMZN?p=AMZN,2,<1,1,0,50,0,50,"3,223.07",-7.04,-0.22%,At close:  4:00PM EDT
DIS,"May 31, 2021",https://finance.yahoo.com/quote/DIS?p=DIS,1,<1,1,0,100,0,0,178.65,-0.39,-0.22%,At close:  4:04PM EDT
MGM,"May 31, 2021",https://finance.yahoo.com/quote/MGM?p=MGM,3,<1,2,1,66,33,0,42.87,-0.92,-2.10%,At close:  4:00PM EDT
TGTX,"May 31, 2021",https://finance.yahoo.com/quote/TGTX?p=TGTX,1,<1,0,0,0,0,100,34.87,+1.28,+3.81%,At close:  4:00PM EDT
LMT,"May 31, 2021",https://finance.yahoo.com/quote/LMT?p=LMT,1,<1,0,1,0,100,0,382.20,-2.59,-0.67%,At close:  4:04PM EDT
UFO,"May 31, 2021",https://finance.yahoo.com/quote/UFO?p=UFO,1,<1,0,1,0,100,0,30.18,+0.21,+0.70%,At close:  4:00PM EDT
BYND,"May 31, 2021",https://finance.yahoo.com/quote/BYND?p=BYND,23,2,19,1,82,4,13,145.42,+2.81,+1.97%,At close:  4:00PM EDT
SBUX,"May 31, 2021",https://finance.yahoo.com/quote/SBUX?p=SBUX,1,<1,1,0,100,0,0,113.88,+0.37,+0.33%,At close:  4:00PM EDT
NKLA,"May 31, 2021",https://finance.yahoo.com/quote/NKLA?p=NKLA,1,<1,0,0,0,0,100,14.96,-0.53,-3.42%,At close:  4:00PM EDT
MVIS,"May 31, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,2,<1,1,0,50,0,50,15.60,-0.23,-1.45%,At close:  4:00PM EDT
TLRY,"May 31, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,4,<1,1,1,25,25,50,16.67,-0.50,-2.91%,At close:  4:00PM EDT
RKT,"May 31, 2021",https://finance.yahoo.com/quote/RKT?p=RKT,3,<1,0,1,0,33,66,17.71,-0.64,-3.49%,At close:  4:00PM EDT
BB,"May 31, 2021",https://finance.yahoo.com/quote/BB?p=BB,222,28,125,26,56,11,31,10.07,+0.10,+1.00%,At close:  4:00PM EDT
TTCF,"May 31, 2021",https://finance.yahoo.com/quote/TTCF?p=TTCF,4,<1,2,0,50,0,50,21.28,-0.73,-3.32%,At close:  4:00PM EDT
WEC,"May 31, 2021",https://finance.yahoo.com/quote/WEC?p=WEC,1,<1,0,1,0,100,0,93.91,+0.56,+0.60%,At close:  4:00PM EDT
CC,"May 31, 2021",https://finance.yahoo.com/quote/CC?p=CC,1,<1,0,1,0,100,0,35.93,+0.14,+0.39%,At close:  4:00PM EDT
CLF,"May 31, 2021",https://finance.yahoo.com/quote/CLF?p=CLF,1,<1,1,0,100,0,0,20.12,-0.08,-0.40%,At close:  4:00PM EDT
TELL,"May 31, 2021",https://finance.yahoo.com/quote/TELL?p=TELL,2,<1,1,0,50,0,50,4.3600,+0.4700,+12.08%,At close:  4:00PM EDT
OGI,"May 31, 2021",https://finance.yahoo.com/quote/OGI?p=OGI,1,<1,1,0,100,0,0,3.2100,+0.3100,+10.69%,At close:  4:00PM EDT
APP,"May 31, 2021",https://finance.yahoo.com/quote/APP?p=APP,1,<1,0,0,0,0,100,74.31,+4.63,+6.64%,At close:  4:00PM EDT
TTM,"May 31, 2021",https://finance.yahoo.com/quote/TTM?p=TTM,2,<1,0,0,0,0,100,21.73,-0.45,-2.03%,At close:  4:00PM EDT
SNDL,"May 31, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,11,1,3,3,27,27,45,0.9700,+0.1250,+14.79%,At close:  4:00PM EDT
SLV,"May 31, 2021",https://finance.yahoo.com/quote/SLV?p=SLV,2,<1,0,2,0,100,0,25.90,+0.05,+0.19%,At close:  4:00PM EDT
PSLV,"May 31, 2021",https://finance.yahoo.com/quote/PSLV?p=PSLV,2,<1,0,1,0,50,50,10.02,+0.02,+0.20%,At close:  4:00PM EDT
TA,"May 31, 2021",https://finance.yahoo.com/quote/TA?p=TA,4,<1,2,1,50,25,25,28.62,-0.16,-0.56%,At close:  4:00PM EDT
WISH,"May 31, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,11,1,8,2,72,18,9,7.94,-0.41,-4.91%,At close:  4:00PM EDT
ALL,"May 31, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,6,<1,2,1,33,16,50,136.61,+0.31,+0.23%,At close:  4:00PM EDT
FAST,"May 31, 2021",https://finance.yahoo.com/quote/FAST?p=FAST,1,<1,0,1,0,100,0,53.04,+0.29,+0.55%,At close:  4:00PM EDT
VPN,"May 31, 2021",https://finance.yahoo.com/quote/VPN?p=VPN,1,<1,1,0,100,0,0,16.41,+0.05,+0.32%,At close:  3:25PM EDT
SQ,"May 31, 2021",https://finance.yahoo.com/quote/SQ?p=SQ,2,<1,1,1,50,50,0,222.52,+1.62,+0.73%,At close:  4:00PM EDT
JOB,"May 31, 2021",https://finance.yahoo.com/quote/JOB?p=JOB,1,<1,1,0,100,0,0,0.5550,+0.0174,+3.24%,At close:  4:00PM EDT
CAR,"May 31, 2021",https://finance.yahoo.com/quote/CAR?p=CAR,1,<1,1,0,100,0,0,87.82,+2.56,+3.00%,At close:  4:00PM EDT
FUND,"May 31, 2021",https://finance.yahoo.com/quote/FUND?p=FUND,1,<1,1,0,100,0,0,8.54,-0.03,-0.35%,At close:  4:00PM EDT
REAL,"May 31, 2021",https://finance.yahoo.com/quote/REAL?p=REAL,1,<1,0,1,0,100,0,17.47,-0.38,-2.13%,At close:  4:00PM EDT
SUB,"May 31, 2021",https://finance.yahoo.com/quote/SUB?p=SUB,1,<1,0,1,0,100,0,107.79,-0.01,-0.01%,At close:  4:00PM EDT
FSR,"May 31, 2021",https://finance.yahoo.com/quote/FSR?p=FSR,1,<1,1,0,100,0,0,13.26,-0.35,-2.57%,At close:  4:00PM EDT
BAM,"May 31, 2021",https://finance.yahoo.com/quote/BAM?p=BAM,1,<1,0,1,0,100,0,50.34,+0.17,+0.34%,At close:  4:00PM EDT
III,"May 31, 2021",https://finance.yahoo.com/quote/III?p=III,1,<1,1,0,100,0,0,5.86,-0.18,-2.98%,At close:  4:00PM EDT
JP,"May 31, 2021",https://finance.yahoo.com/quote/JP?p=JP,2,<1,2,0,100,0,0,1.8500,-0.0600,-3.14%,At close:  3:58PM EDT
CCL,"May 31, 2021",https://finance.yahoo.com/quote/CCL?p=CCL,7,<1,6,1,85,14,0,29.56,-0.44,-1.47%,At close:  4:00PM EDT
OG,"May 31, 2021",https://finance.yahoo.com/quote/OG?p=OG,2,<1,0,1,0,50,50,6.36,-0.17,-2.60%,At close:  3:59PM EDT
MSFT,"May 31, 2021",https://finance.yahoo.com/quote/MSFT?p=MSFT,2,<1,2,0,100,0,0,249.68,+0.37,+0.15%,At close:  4:00PM EDT
UMC,"May 31, 2021",https://finance.yahoo.com/quote/UMC?p=UMC,2,<1,1,1,50,50,0,9.41,+0.22,+2.39%,At close:  4:00PM EDT
PLTR,"May 31, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,9,1,2,5,22,55,22,22.95,+0.25,+1.10%,At close:  4:00PM EDT
SE,"May 31, 2021",https://finance.yahoo.com/quote/SE?p=SE,1,<1,1,0,100,0,0,253.24,-7.38,-2.83%,At close:  4:00PM EDT
GLD,"May 31, 2021",https://finance.yahoo.com/quote/GLD?p=GLD,1,<1,0,0,0,0,100,178.38,+0.67,+0.38%,At close:  4:00PM EDT
ENKS,"May 31, 2021",https://finance.yahoo.com/quote/ENKS?p=ENKS,1,<1,1,0,100,0,0,0.3500,+0.0400,+12.90%,At close:  3:59PM EDT
CPI,"May 31, 2021",https://finance.yahoo.com/quote/CPI?p=CPI,2,<1,2,0,100,0,0,27.36,+0.01,+0.02%,At close:  2:26PM EDT
TBT,"May 31, 2021",https://finance.yahoo.com/quote/TBT?p=TBT,1,<1,0,0,0,0,100,20.65,+0.07,+0.34%,At close:  4:00PM EDT
BBQ,"May 31, 2021",https://finance.yahoo.com/quote/BBQ?p=BBQ,4,<1,0,0,0,0,100,13.39,-0.28,-2.05%,At close:  4:00PM EDT
ACB,"May 31, 2021",https://finance.yahoo.com/quote/ACB?p=ACB,6,<1,0,1,0,16,83,9.66,+0.69,+7.69%,At close:  4:00PM EDT
UWMC,"May 31, 2021",https://finance.yahoo.com/quote/UWMC?p=UWMC,2,<1,0,0,0,0,100,8.89,-0.28,-3.05%,At close:  4:00PM EDT
NYC,"May 31, 2021",https://finance.yahoo.com/quote/NYC?p=NYC,1,<1,0,1,0,100,0,10.81,+0.10,+0.93%,At close:  4:00PM EDT
FRA,"May 31, 2021",https://finance.yahoo.com/quote/FRA?p=FRA,1,<1,1,0,100,0,0,12.95,+0.06,+0.47%,At close:  4:00PM EDT
SPCE,"May 31, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,7,<1,3,1,42,14,42,31.23,+0.14,+0.45%,At close:  4:00PM EDT
LTE,"May 31, 2021",https://finance.yahoo.com/quote/LTE?p=LTE,1,<1,1,0,100,0,0,,,,
RIOT,"May 31, 2021",https://finance.yahoo.com/quote/RIOT?p=RIOT,2,<1,0,2,0,100,0,27.13,-1.37,-4.81%,At close:  4:00PM EDT
MARA,"May 31, 2021",https://finance.yahoo.com/quote/MARA?p=MARA,1,<1,0,1,0,100,0,24.77,-1.07,-4.14%,At close:  4:00PM EDT
EZGO,"May 31, 2021",https://finance.yahoo.com/quote/EZGO?p=EZGO,1,<1,1,0,100,0,0,4.2700,-0.2500,-5.53%,At close:  4:00PM EDT
GE,"May 31, 2021",https://finance.yahoo.com/quote/GE?p=GE,1,<1,0,0,0,0,100,14.06,-0.29,-2.02%,At close:  4:00PM EDT
GTII,"May 31, 2021",https://finance.yahoo.com/quote/GTII?p=GTII,1,<1,0,0,0,0,100,1.6300,+0.2200,+15.60%,At close:  3:59PM EDT
IBM,"May 31, 2021",https://finance.yahoo.com/quote/IBM?p=IBM,1,<1,0,1,0,100,0,143.74,-0.08,-0.06%,At close:  4:00PM EDT
NCLH,"May 31, 2021",https://finance.yahoo.com/quote/NCLH?p=NCLH,1,<1,0,1,0,100,0,31.90,-0.52,-1.60%,At close:  4:00PM EDT
RCL,"May 31, 2021",https://finance.yahoo.com/quote/RCL?p=RCL,1,<1,0,1,0,100,0,93.27,-1.49,-1.57%,At close:  4:03PM EDT
TD,"May 31, 2021",https://finance.yahoo.com/quote/TD?p=TD,1,<1,1,0,100,0,0,72.10,+0.20,+0.28%,At close:  4:00PM EDT
LEV,"May 31, 2021",https://finance.yahoo.com/quote/LEV?p=LEV,1,<1,0,0,0,0,100,19.07,-0.09,-0.47%,At close:  4:00PM EDT
IRL,"May 31, 2021",https://finance.yahoo.com/quote/IRL?p=IRL,1,<1,1,0,100,0,0,12.33,+0.09,+0.74%,At close:  4:00PM EDT
DON,"May 31, 2021",https://finance.yahoo.com/quote/DON?p=DON,1,<1,1,0,100,0,0,42.95,+0.05,+0.12%,At close:  4:00PM EDT
MA,"May 31, 2021",https://finance.yahoo.com/quote/MA?p=MA,3,<1,3,0,100,0,0,360.58,-1.42,-0.39%,At close:  4:00PM EDT
LAC,"May 31, 2021",https://finance.yahoo.com/quote/LAC?p=LAC,4,<1,2,1,50,25,25,15.30,+0.37,+2.48%,At close:  4:00PM EDT
SQM,"May 31, 2021",https://finance.yahoo.com/quote/SQM?p=SQM,1,<1,0,0,0,0,100,43.37,+0.72,+1.69%,At close:  4:00PM EDT
ALB,"May 31, 2021",https://finance.yahoo.com/quote/ALB?p=ALB,1,<1,1,0,100,0,0,167.08,-1.48,-0.88%,At close:  4:00PM EDT
JPM,"May 31, 2021",https://finance.yahoo.com/quote/JPM?p=JPM,1,<1,1,0,100,0,0,164.24,-0.11,-0.07%,At close:  4:00PM EDT
QFIN,"May 31, 2021",https://finance.yahoo.com/quote/QFIN?p=QFIN,1,<1,1,0,100,0,0,28.07,-1.52,-5.14%,At close:  4:00PM EDT
C,"May 31, 2021",https://finance.yahoo.com/quote/C?p=C,1,<1,0,0,0,0,100,78.71,-0.05,-0.06%,At close:  4:02PM EDT
GNUS,"May 31, 2021",https://finance.yahoo.com/quote/GNUS?p=GNUS,2,<1,0,0,0,0,100,1.7600,-0.0500,-2.76%,At close:  4:00PM EDT
FCEL,"May 31, 2021",https://finance.yahoo.com/quote/FCEL?p=FCEL,1,<1,0,0,0,0,100,9.82,-0.02,-0.20%,At close:  4:00PM EDT
BLNK,"May 31, 2021",https://finance.yahoo.com/quote/BLNK?p=BLNK,1,<1,0,0,0,0,100,34.00,-1.14,-3.24%,At close:  4:00PM EDT
ASX,"May 31, 2021",https://finance.yahoo.com/quote/ASX?p=ASX,1,<1,0,0,0,0,100,8.02,+0.07,+0.88%,At close:  4:00PM EDT
CL,"May 31, 2021",https://finance.yahoo.com/quote/CL?p=CL,1,<1,0,0,0,0,100,83.78,+0.09,+0.11%,At close:  4:00PM EDT
WKHS,"May 31, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,2,<1,2,0,100,0,0,9.37,-0.25,-2.60%,At close:  4:00PM EDT
GSK,"May 31, 2021",https://finance.yahoo.com/quote/GSK?p=GSK,1,<1,0,1,0,100,0,38.77,+0.28,+0.73%,At close:  4:00PM EDT
TRUE,"May 31, 2021",https://finance.yahoo.com/quote/TRUE?p=TRUE,1,<1,1,0,100,0,0,5.91,-0.09,-1.50%,At close:  4:00PM EDT
STONK,"May 31, 2021",https://finance.yahoo.com/quote/STONK?p=STONK,1,<1,0,0,0,0,100,,,,
DEEP,"May 31, 2021",https://finance.yahoo.com/quote/DEEP?p=DEEP,1,<1,0,0,0,0,100,36.29,-0.08,-0.22%,At close:  3:48PM EDT
SI,"May 31, 2021",https://finance.yahoo.com/quote/SI?p=SI,1,<1,1,0,100,0,0,111.40,-6.62,-5.61%,At close:  4:00PM EDT
AHT,"May 31, 2021",https://finance.yahoo.com/quote/AHT?p=AHT,1,<1,0,0,0,0,100,4.0500,-0.0900,-2.17%,At close:  4:00PM EDT
DAC,"May 31, 2021",https://finance.yahoo.com/quote/DAC?p=DAC,1,<1,0,1,0,100,0,63.73,+0.60,+0.95%,At close:  4:00PM EDT
RGR,"May 31, 2021",https://finance.yahoo.com/quote/RGR?p=RGR,2,<1,0,2,0,100,0,78.94,+0.95,+1.22%,At close:  4:00PM EDT
MSM,"May 31, 2021",https://finance.yahoo.com/quote/MSM?p=MSM,1,<1,0,1,0,100,0,94.40,-0.61,-0.64%,At close:  4:00PM EDT
RSI,"May 31, 2021",https://finance.yahoo.com/quote/RSI?p=RSI,1,<1,0,1,0,100,0,12.41,-0.16,-1.27%,At close:  4:00PM EDT
NRG,"May 31, 2021",https://finance.yahoo.com/quote/NRG?p=NRG,2,<1,0,0,0,0,100,32.15,-0.19,-0.59%,At close:  4:00PM EDT
