ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
GME,"Jan 15, 2021",https://finance.yahoo.com/quote/GME?p=GME,2189,33,952,520,43,23,32,39.91,+8.51,+27.10%,At close:  4:00PM EST
TSLA,"Jan 15, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,106,1,50,26,47,24,28,845.00,-9.41,-1.10%,At close:  4:00PM EST
AMZN,"Jan 15, 2021",https://finance.yahoo.com/quote/AMZN?p=AMZN,8,<1,5,2,62,25,12,"3,127.47",-38.42,-1.21%,At close:  4:00PM EST
ALL,"Jan 15, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,55,<1,26,14,47,25,27,109.06,+0.18,+0.17%,At close:  4:00PM EST
GL,"Jan 15, 2021",https://finance.yahoo.com/quote/GL?p=GL,6,<1,5,0,83,0,16,96.58,+0.67,+0.70%,At close:  4:00PM EST
PLTR,"Jan 15, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,666,10,248,131,37,19,43,24.92,-0.58,-2.27%,At close:  4:00PM EST
RC,"Jan 15, 2021",https://finance.yahoo.com/quote/RC?p=RC,12,<1,3,4,25,33,41,11.81,+0.05,+0.43%,At close:  4:00PM EST
TLRY,"Jan 15, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,33,<1,23,5,69,15,15,18.56,+3.54,+23.57%,At close:  4:00PM EST
APHA,"Jan 15, 2021",https://finance.yahoo.com/quote/APHA?p=APHA,45,<1,31,4,68,8,22,12.11,+2.11,+21.10%,At close:  4:00PM EST
BB,"Jan 15, 2021",https://finance.yahoo.com/quote/BB?p=BB,1344,20,454,241,33,17,48,9.11,+1.67,+22.45%,At close:  4:00PM EST
UK,"Jan 15, 2021",https://finance.yahoo.com/quote/UK?p=UK,14,<1,5,5,35,35,28,5.45,-0.20,-3.54%,At close:  3:59PM EST
OUT,"Jan 15, 2021",https://finance.yahoo.com/quote/OUT?p=OUT,15,<1,8,5,53,33,13,18.93,+0.32,+1.72%,At close:  4:00PM EST
RE,"Jan 15, 2021",https://finance.yahoo.com/quote/RE?p=RE,7,<1,2,2,28,28,42,235.20,-3.04,-1.28%,At close:  4:00PM EST
MC,"Jan 15, 2021",https://finance.yahoo.com/quote/MC?p=MC,5,<1,3,2,60,40,0,54.49,+1.44,+2.71%,At close:  4:00PM EST
DRIP,"Jan 15, 2021",https://finance.yahoo.com/quote/DRIP?p=DRIP,4,<1,2,0,50,0,50,17.01,-1.27,-6.95%,At close:  4:00PM EST
SHIP,"Jan 15, 2021",https://finance.yahoo.com/quote/SHIP?p=SHIP,4,<1,3,0,75,0,25,0.8300,+0.0013,+0.16%,At close:  4:00PM EST
IRDM,"Jan 15, 2021",https://finance.yahoo.com/quote/IRDM?p=IRDM,5,<1,2,0,40,0,60,46.92,+3.76,+8.71%,At close:  4:00PM EST
LMT,"Jan 15, 2021",https://finance.yahoo.com/quote/LMT?p=LMT,19,<1,11,4,57,21,21,347.44,+1.95,+0.56%,At close:  4:00PM EST
ARKQ,"Jan 15, 2021",https://finance.yahoo.com/quote/ARKQ?p=ARKQ,4,<1,2,0,50,0,50,88.15,+2.15,+2.50%,At close:  4:00PM EST
WORK,"Jan 15, 2021",https://finance.yahoo.com/quote/WORK?p=WORK,4,<1,3,0,75,0,25,41.92,-0.37,-0.87%,At close:  4:00PM EST
EXP,"Jan 15, 2021",https://finance.yahoo.com/quote/EXP?p=EXP,1,<1,1,0,100,0,0,111.77,+0.27,+0.24%,At close:  4:00PM EST
MARK,"Jan 15, 2021",https://finance.yahoo.com/quote/MARK?p=MARK,1,<1,1,0,100,0,0,2.2100,+0.0600,+2.79%,At close:  4:00PM EST
ON,"Jan 15, 2021",https://finance.yahoo.com/quote/ON?p=ON,44,<1,12,14,27,31,40,37.90,+0.91,+2.46%,At close:  4:00PM EST
SUB,"Jan 15, 2021",https://finance.yahoo.com/quote/SUB?p=SUB,7,<1,2,2,28,28,42,108.13,+0.03,+0.03%,At close:  4:00PM EST
BY,"Jan 15, 2021",https://finance.yahoo.com/quote/BY?p=BY,12,<1,4,5,33,41,25,16.60,+0.41,+2.53%,At close:  4:00PM EST
ARE,"Jan 15, 2021",https://finance.yahoo.com/quote/ARE?p=ARE,49,<1,15,21,30,42,26,167.67,-1.23,-0.73%,At close:  4:00PM EST
AM,"Jan 15, 2021",https://finance.yahoo.com/quote/AM?p=AM,15,<1,5,2,33,13,53,8.53,+0.18,+2.16%,At close:  4:00PM EST
IRS,"Jan 15, 2021",https://finance.yahoo.com/quote/IRS?p=IRS,5,<1,2,2,40,40,20,4.8350,+0.1285,+2.73%,At close:  3:58PM EST
CPA,"Jan 15, 2021",https://finance.yahoo.com/quote/CPA?p=CPA,1,<1,1,0,100,0,0,82.15,+4.18,+5.36%,At close:  4:00PM EST
ARKG,"Jan 15, 2021",https://finance.yahoo.com/quote/ARKG?p=ARKG,5,<1,3,2,60,40,0,109.30,+3.70,+3.50%,At close:  4:00PM EST
