ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
WISH,"Sep 10, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,27,2,11,7,40,25,33,6.99,+0.15,+2.19%,At close:  4:00PM EDT
LINK,"Sep 10, 2021",https://finance.yahoo.com/quote/LINK?p=LINK,3,<1,0,3,0,100,0,,,,
CHPT,"Sep 10, 2021",https://finance.yahoo.com/quote/CHPT?p=CHPT,2,<1,1,0,50,0,50,21.87,+0.20,+0.92%,At close:  4:00PM EDT
GME,"Sep 10, 2021",https://finance.yahoo.com/quote/GME?p=GME,101,10,47,32,46,31,21,199.18,+0.38,+0.19%,At close:  4:00PM EDT
CLOV,"Sep 10, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,69,6,31,18,44,26,28,9.31,-0.14,-1.48%,At close:  4:00PM EDT
RKLB,"Sep 10, 2021",https://finance.yahoo.com/quote/RKLB?p=RKLB,53,5,20,13,37,24,37,20.72,+5.63,+37.31%,At close:  4:00PM EDT
AMC,"Sep 10, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,17,1,7,8,41,47,11,48.52,+1.12,+2.36%,At close:  4:00PM EDT
MVIS,"Sep 10, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,42,4,33,5,78,11,9,13.56,+0.07,+0.52%,At close:  4:00PM EDT
OG,"Sep 10, 2021",https://finance.yahoo.com/quote/OG?p=OG,2,<1,1,0,50,0,50,5.38,+0.59,+12.32%,At close:  4:00PM EDT
SPY,"Sep 10, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,101,10,34,25,33,24,41,448.98,-1.93,-0.43%,At close:  4:00PM EDT
AFRM,"Sep 10, 2021",https://finance.yahoo.com/quote/AFRM?p=AFRM,18,1,10,5,55,27,16,92.06,+4.52,+5.16%,At close:  4:00PM EDT
JD,"Sep 10, 2021",https://finance.yahoo.com/quote/JD?p=JD,1,<1,1,0,100,0,0,80.26,-1.47,-1.80%,At close:  4:00PM EDT
BABA,"Sep 10, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,11,1,2,1,18,9,72,167.32,-3.39,-1.99%,At close:  4:00PM EDT
TTWO,"Sep 10, 2021",https://finance.yahoo.com/quote/TTWO?p=TTWO,1,<1,0,0,0,0,100,157.03,-2.42,-1.52%,At close:  4:00PM EDT
CRSR,"Sep 10, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,12,1,5,3,41,25,33,29.09,+0.31,+1.08%,At close:  4:00PM EDT
ROOT,"Sep 10, 2021",https://finance.yahoo.com/quote/ROOT?p=ROOT,30,2,7,1,23,3,73,6.62,+0.36,+5.75%,At close:  4:00PM EDT
QQQ,"Sep 10, 2021",https://finance.yahoo.com/quote/QQQ?p=QQQ,4,<1,2,1,50,25,25,379.47,-1.31,-0.34%,At close:  4:00PM EDT
GSAT,"Sep 10, 2021",https://finance.yahoo.com/quote/GSAT?p=GSAT,4,<1,3,0,75,0,25,2.5800,-0.1100,-4.09%,At close:  4:00PM EDT
SLQT,"Sep 10, 2021",https://finance.yahoo.com/quote/SLQT?p=SLQT,2,<1,0,1,0,50,50,13.14,+0.94,+7.70%,At close:  4:00PM EDT
