ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
FB,"Feb 19, 2021",https://finance.yahoo.com/quote/FB?p=FB,5,<1,3,2,60,40,0,269.39,-4.18,-1.53%,At close:  4:00PM EST
AMC,"Feb 19, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,146,2,62,37,42,25,32,5.51,-0.04,-0.72%,At close:  4:00PM EST
PLTR,"Feb 19, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,644,12,205,137,31,21,46,25.17,-1.91,-7.05%,At close:  4:00PM EST
GME,"Feb 19, 2021",https://finance.yahoo.com/quote/GME?p=GME,790,15,380,246,48,31,20,40.69,-5.25,-11.43%,At close:  4:00PM EST
ALL,"Feb 19, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,41,<1,22,8,53,19,26,105.08,+0.22,+0.21%,At close:  4:00PM EST
SNDL,"Feb 19, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,42,<1,18,6,42,14,42,1.4500,-0.2700,-15.70%,At close:  4:00PM EST
MILN,"Feb 19, 2021",https://finance.yahoo.com/quote/MILN?p=MILN,1,<1,0,0,0,0,100,41.55,-0.16,-0.38%,At close:  4:00PM EST
FOLD,"Feb 19, 2021",https://finance.yahoo.com/quote/FOLD?p=FOLD,2,<1,0,0,0,0,100,11.87,-0.27,-2.22%,At close:  4:00PM EST
FIRST,"Feb 19, 2021",https://finance.yahoo.com/quote/FIRST?p=FIRST,1,<1,0,0,0,0,100,,,,
VSAT,"Feb 19, 2021",https://finance.yahoo.com/quote/VSAT?p=VSAT,1,<1,0,1,0,100,0,57.98,-0.57,-0.97%,At close:  4:00PM EST
BRO,"Feb 19, 2021",https://finance.yahoo.com/quote/BRO?p=BRO,1,<1,1,0,100,0,0,44.32,+0.07,+0.16%,At close:  4:00PM EST
TSLA,"Feb 19, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,26,<1,11,7,42,26,30,787.38,-10.77,-1.35%,At close:  4:00PM EST
AMD,"Feb 19, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,56,1,27,21,48,37,14,88.64,-1.30,-1.45%,At close:  4:00PM EST
TSM,"Feb 19, 2021",https://finance.yahoo.com/quote/TSM?p=TSM,10,<1,5,1,50,10,40,134.63,-1.64,-1.20%,At close:  4:00PM EST
SPY,"Feb 19, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,26,<1,11,6,42,23,34,390.72,-1.67,-0.43%,At close:  4:00PM EST
TX,"Feb 19, 2021",https://finance.yahoo.com/quote/TX?p=TX,8,<1,7,1,87,12,0,29.10,+0.08,+0.28%,At close:  4:00PM EST
AAPL,"Feb 19, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,1360,26,2,15,0,1,98,129.71,-1.13,-0.86%,At close:  4:00PM EST
EBON,"Feb 19, 2021",https://finance.yahoo.com/quote/EBON?p=EBON,2,<1,0,0,0,0,100,11.29,+0.81,+7.73%,At close:  4:00PM EST
BB,"Feb 19, 2021",https://finance.yahoo.com/quote/BB?p=BB,127,2,61,40,48,31,20,10.94,-0.38,-3.36%,At close:  4:00PM EST
NIO,"Feb 19, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,18,<1,9,6,50,33,16,54.43,-2.89,-5.04%,At close:  4:00PM EST
AI,"Feb 19, 2021",https://finance.yahoo.com/quote/AI?p=AI,12,<1,3,7,25,58,16,133.56,-6.50,-4.64%,At close:  4:00PM EST
QQQ,"Feb 19, 2021",https://finance.yahoo.com/quote/QQQ?p=QQQ,1,<1,0,1,0,100,0,332.47,-1.46,-0.44%,At close:  4:00PM EST
TD,"Feb 19, 2021",https://finance.yahoo.com/quote/TD?p=TD,16,<1,6,7,37,43,18,59.50,+0.01,+0.02%,At close:  4:00PM EST
UVXY,"Feb 19, 2021",https://finance.yahoo.com/quote/UVXY?p=UVXY,26,<1,10,10,38,38,23,9.35,+0.11,+1.19%,At close:  4:00PM EST
CRSR,"Feb 19, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,32,<1,19,8,59,25,15,38.47,-2.06,-5.08%,At close:  4:00PM EST
APHA,"Feb 19, 2021",https://finance.yahoo.com/quote/APHA?p=APHA,21,<1,7,4,33,19,47,19.23,-1.38,-6.70%,At close:  4:00PM EST
IDEX,"Feb 19, 2021",https://finance.yahoo.com/quote/IDEX?p=IDEX,4,<1,3,0,75,0,25,3.7300,-0.3500,-8.58%,At close:  4:00PM EST
SOS,"Feb 19, 2021",https://finance.yahoo.com/quote/SOS?p=SOS,2,<1,1,1,50,50,0,10.65,-2.15,-16.80%,At close:  4:00PM EST
