ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
OC,"Feb 12, 2021",https://finance.yahoo.com/quote/OC?p=OC,14,<1,14,0,100,0,0,85.81,+0.87,+1.02%,At close:  4:00PM EST
MSTR,"Feb 12, 2021",https://finance.yahoo.com/quote/MSTR?p=MSTR,2,<1,0,0,0,0,100,"1,009.94",+35.46,+3.64%,At close:  4:00PM EST
TLRY,"Feb 12, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,307,5,157,81,51,26,22,32.16,-31.75,-49.68%,At close:  4:00PM EST
GIL,"Feb 12, 2021",https://finance.yahoo.com/quote/GIL?p=GIL,1,<1,0,0,0,0,100,27.93,+0.40,+1.45%,At close:  4:00PM EST
UVXY,"Feb 12, 2021",https://finance.yahoo.com/quote/UVXY?p=UVXY,6,<1,2,1,33,16,50,9.91,-0.34,-3.32%,At close:  4:00PM EST
SPY,"Feb 12, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,66,1,30,14,45,21,33,390.71,+0.63,+0.16%,At close:  4:00PM EST
GME,"Feb 12, 2021",https://finance.yahoo.com/quote/GME?p=GME,1032,18,503,335,48,32,18,51.10,-0.10,-0.20%,At close:  4:00PM EST
GLUU,"Feb 12, 2021",https://finance.yahoo.com/quote/GLUU?p=GLUU,2,<1,0,2,0,100,0,12.57,0.00,0.00%,At close:  4:00PM EST
EA,"Feb 12, 2021",https://finance.yahoo.com/quote/EA?p=EA,3,<1,0,3,0,100,0,147.33,+2.72,+1.88%,At close:  4:00PM EST
AMD,"Feb 12, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,86,1,57,12,66,13,19,92.66,+0.31,+0.34%,At close:  4:00PM EST
MSFT,"Feb 12, 2021",https://finance.yahoo.com/quote/MSFT?p=MSFT,11,<1,4,3,36,27,36,244.49,+1.67,+0.69%,At close:  4:00PM EST
LRCX,"Feb 12, 2021",https://finance.yahoo.com/quote/LRCX?p=LRCX,3,<1,2,1,66,33,0,572.21,+39.71,+7.46%,At close:  4:00PM EST
CMPS,"Feb 12, 2021",https://finance.yahoo.com/quote/CMPS?p=CMPS,15,<1,4,1,26,6,66,49.98,+5.30,+11.86%,At close:  4:00PM EST
MAN,"Feb 12, 2021",https://finance.yahoo.com/quote/MAN?p=MAN,1,<1,1,0,100,0,0,93.60,-1.00,-1.06%,At close:  4:00PM EST
TV,"Feb 12, 2021",https://finance.yahoo.com/quote/TV?p=TV,22,<1,7,10,31,45,22,8.83,+0.10,+1.15%,At close:  4:00PM EST
PLTR,"Feb 12, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,133,2,58,26,43,19,36,33.11,-2.59,-7.25%,At close:  4:00PM EST
AMC,"Feb 12, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,201,3,93,74,46,36,16,5.61,-0.19,-3.28%,At close:  4:00PM EST
BB,"Feb 12, 2021",https://finance.yahoo.com/quote/BB?p=BB,187,3,91,61,48,32,18,12.46,-0.64,-4.89%,At close:  4:00PM EST
SLV,"Feb 12, 2021",https://finance.yahoo.com/quote/SLV?p=SLV,6,<1,2,4,33,66,0,25.09,+0.02,+0.08%,At close:  4:00PM EST
APHA,"Feb 12, 2021",https://finance.yahoo.com/quote/APHA?p=APHA,394,7,205,93,52,23,24,16.88,-9.42,-35.82%,At close:  4:00PM EST
NOK,"Feb 12, 2021",https://finance.yahoo.com/quote/NOK?p=NOK,21,<1,8,8,38,38,23,4.1000,-0.0700,-1.68%,At close:  4:00PM EST
SNDL,"Feb 12, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,718,12,266,189,37,26,36,2.3800,-0.5700,-19.32%,At close:  4:00PM EST
TSM,"Feb 12, 2021",https://finance.yahoo.com/quote/TSM?p=TSM,46,<1,28,8,60,17,21,139.16,+5.47,+4.09%,At close:  4:00PM EST
AMAT,"Feb 12, 2021",https://finance.yahoo.com/quote/AMAT?p=AMAT,14,<1,8,4,57,28,14,113.00,+7.12,+6.72%,At close:  4:00PM EST
DIS,"Feb 12, 2021",https://finance.yahoo.com/quote/DIS?p=DIS,25,<1,11,4,44,16,40,190.91,+1.28,+0.67%,At close:  4:04PM EST
RIOT,"Feb 12, 2021",https://finance.yahoo.com/quote/RIOT?p=RIOT,4,<1,1,3,25,75,0,43.09,+6.53,+17.86%,At close:  4:00PM EST
GE,"Feb 12, 2021",https://finance.yahoo.com/quote/GE?p=GE,2,<1,2,0,100,0,0,11.46,+0.06,+0.53%,At close:  4:00PM EST
IWM,"Feb 12, 2021",https://finance.yahoo.com/quote/IWM?p=IWM,2,<1,2,0,100,0,0,226.62,-0.26,-0.11%,At close:  4:00PM EST
VFF,"Feb 12, 2021",https://finance.yahoo.com/quote/VFF?p=VFF,14,<1,6,4,42,28,28,15.98,-3.39,-17.50%,At close:  4:00PM EST
