ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
GME,"Apr 01, 2021",https://finance.yahoo.com/quote/GME?p=GME,540,20,260,141,48,26,25,189.82,-4.64,-2.39%,At close:  4:00PM EDT
FUTU,"Apr 01, 2021",https://finance.yahoo.com/quote/FUTU?p=FUTU,5,<1,3,1,60,20,20,158.82,+20.96,+15.20%,At close:  4:00PM EDT
MON,"Apr 01, 2021",https://finance.yahoo.com/quote/MON?p=MON,1,<1,0,0,0,0,100,9.66,-0.08,-0.82%,At close:  4:00PM EDT
HI,"Apr 01, 2021",https://finance.yahoo.com/quote/HI?p=HI,2,<1,0,1,0,50,50,47.71,-0.46,-0.95%,At close:  4:00PM EDT
SUP,"Apr 01, 2021",https://finance.yahoo.com/quote/SUP?p=SUP,1,<1,1,0,100,0,0,5.68,-0.58,-9.27%,At close:  4:00PM EDT
EH,"Apr 01, 2021",https://finance.yahoo.com/quote/EH?p=EH,1,<1,1,0,100,0,0,37.04,+1.06,+2.95%,At close:  4:00PM EDT
FILL,"Apr 01, 2021",https://finance.yahoo.com/quote/FILL?p=FILL,1,<1,1,0,100,0,0,15.70,-0.13,-0.82%,At close:  4:00PM EDT
TSLA,"Apr 01, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,102,3,38,27,37,26,36,667.93,+32.31,+5.08%,At close:  4:00PM EDT
CO,"Apr 01, 2021",https://finance.yahoo.com/quote/CO?p=CO,11,<1,1,10,9,90,0,4.5300,-0.0100,-0.22%,At close:  4:00PM EDT
SLV,"Apr 01, 2021",https://finance.yahoo.com/quote/SLV?p=SLV,2,<1,2,0,100,0,0,22.70,+0.44,+1.98%,At close:  4:00PM EDT
ALL,"Apr 01, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,32,1,17,4,53,12,34,114.90,-2.21,-1.89%,At close:  4:00PM EDT
JP,"Apr 01, 2021",https://finance.yahoo.com/quote/JP?p=JP,1,<1,1,0,100,0,0,2.2200,-0.0300,-1.33%,At close:  3:59PM EDT
DGX,"Apr 01, 2021",https://finance.yahoo.com/quote/DGX?p=DGX,3,<1,1,0,33,0,66,128.34,-0.15,-0.12%,At close:  4:02PM EDT
UI,"Apr 01, 2021",https://finance.yahoo.com/quote/UI?p=UI,13,<1,8,5,61,38,0,298.30,-50.70,-14.53%,At close:  4:00PM EDT
X,"Apr 01, 2021",https://finance.yahoo.com/quote/X?p=X,3,<1,1,1,33,33,33,26.17,+0.54,+2.11%,At close:  4:00PM EDT
DE,"Apr 01, 2021",https://finance.yahoo.com/quote/DE?p=DE,2,<1,0,1,0,50,50,374.14,+0.22,+0.06%,At close:  4:00PM EDT
SPY,"Apr 01, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,37,1,11,18,29,48,21,396.33,+1.60,+0.41%,At close:  4:00PM EDT
ELSE,"Apr 01, 2021",https://finance.yahoo.com/quote/ELSE?p=ELSE,2,<1,1,1,50,50,0,4.8000,+0.2000,+4.35%,At close:  4:00PM EDT
LINK,"Apr 01, 2021",https://finance.yahoo.com/quote/LINK?p=LINK,11,<1,0,11,0,100,0,15.50,+0.51,+3.40%,At close:  4:00PM EDT
ASO,"Apr 01, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,12,<1,7,1,58,8,33,26.99,+0.11,+0.41%,At close:  4:00PM EDT
PLTR,"Apr 01, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,147,5,56,35,38,23,38,23.29,+1.25,+5.67%,At close:  4:00PM EDT
BB,"Apr 01, 2021",https://finance.yahoo.com/quote/BB?p=BB,144,5,74,36,51,25,23,8.43,-0.91,-9.74%,At close:  4:00PM EDT
SAFE,"Apr 01, 2021",https://finance.yahoo.com/quote/SAFE?p=SAFE,1,<1,1,0,100,0,0,70.10,-0.46,-0.65%,At close:  4:00PM EDT
BLNK,"Apr 01, 2021",https://finance.yahoo.com/quote/BLNK?p=BLNK,2,<1,0,0,0,0,100,41.10,+4.12,+11.14%,At close:  4:00PM EDT
NIO,"Apr 01, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,29,1,10,2,34,6,58,38.98,+1.43,+3.81%,At close:  4:00PM EDT
