ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
CLNERS,"Aug 20, 2021",https://finance.yahoo.com/quote/CLNERS?p=CLNERS,1,<1,0,0,0,0,100,,,,
ASTR,"Aug 20, 2021",https://finance.yahoo.com/quote/ASTR?p=ASTR,3,<1,2,0,66,0,33,9.50,-0.43,-4.33%,At close:  4:00PM EDT
SPCE,"Aug 20, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,4,<1,1,1,25,25,50,24.25,-1.00,-3.96%,At close:  4:00PM EDT
BABA,"Aug 20, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,33,4,16,8,48,24,27,160.55,-11.80,-6.85%,At close:  4:01PM EDT
CLOV,"Aug 20, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,68,9,34,16,50,23,26,7.56,-0.49,-6.09%,At close:  4:00PM EDT
AMC,"Aug 20, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,22,2,12,6,54,27,18,33.82,-2.73,-7.47%,At close:  4:00PM EDT
JD,"Aug 20, 2021",https://finance.yahoo.com/quote/JD?p=JD,2,<1,1,1,50,50,0,62.19,-3.34,-5.10%,At close:  4:00PM EDT
API,"Aug 20, 2021",https://finance.yahoo.com/quote/API?p=API,1,<1,0,0,0,0,100,25.94,-1.32,-4.84%,At close:  4:00PM EDT
MVST,"Aug 20, 2021",https://finance.yahoo.com/quote/MVST?p=MVST,7,<1,1,4,14,57,28,8.59,-1.08,-11.17%,At close:  4:00PM EDT
CLNE,"Aug 20, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,16,2,10,2,62,12,25,6.62,-0.24,-3.50%,At close:  4:00PM EDT
TSLA,"Aug 20, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,28,3,11,7,39,25,35,673.47,-15.52,-2.25%,At close:  4:00PM EDT
AMD,"Aug 20, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,10,1,7,1,70,10,20,103.70,+0.26,+0.25%,At close:  4:00PM EDT
SPY,"Aug 20, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,51,6,21,19,41,37,21,439.86,+0.68,+0.15%,At close:  4:00PM EDT
SOFI,"Aug 20, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,4,<1,2,1,50,25,25,13.82,-0.40,-2.81%,At close:  4:00PM EDT
WISH,"Aug 20, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,71,9,41,10,57,14,28,6.23,-0.59,-8.65%,At close:  4:00PM EDT
GME,"Aug 20, 2021",https://finance.yahoo.com/quote/GME?p=GME,38,5,21,11,55,28,15,152.90,-4.15,-2.64%,At close:  4:00PM EDT
CRSR,"Aug 20, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,9,1,5,2,55,22,22,25.61,-0.67,-2.55%,At close:  4:00PM EDT
