ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
AMC,"Apr 21, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,37,2,23,4,62,10,27,9.28,-0.38,-3.93%,At close:  4:00PM EDT
GME,"Apr 21, 2021",https://finance.yahoo.com/quote/GME?p=GME,182,14,83,39,45,21,32,158.53,-5.84,-3.55%,At close:  4:00PM EDT
NVDA,"Apr 21, 2021",https://finance.yahoo.com/quote/NVDA?p=NVDA,2,<1,0,1,0,50,50,606.85,-7.62,-1.24%,At close:  4:00PM EDT
SQ,"Apr 21, 2021",https://finance.yahoo.com/quote/SQ?p=SQ,1,<1,0,1,0,100,0,245.50,+0.17,+0.07%,At close:  4:00PM EDT
COIN,"Apr 21, 2021",https://finance.yahoo.com/quote/COIN?p=COIN,13,1,5,5,38,38,23,320.82,-12.18,-3.66%,At close:  4:00PM EDT
MVIS,"Apr 21, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,119,9,60,24,50,20,29,10.39,-0.11,-1.10%,At close:  4:00PM EDT
SPCE,"Apr 21, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,2,<1,1,0,50,0,50,20.98,-1.48,-6.59%,At close:  4:00PM EDT
TSLA,"Apr 21, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,24,1,10,9,41,37,20,718.99,+4.36,+0.61%,At close:  4:00PM EDT
PSFE,"Apr 21, 2021",https://finance.yahoo.com/quote/PSFE?p=PSFE,2,<1,0,0,0,0,100,12.83,-0.22,-1.69%,At close:  4:00PM EDT
SUM,"Apr 21, 2021",https://finance.yahoo.com/quote/SUM?p=SUM,1,<1,0,1,0,100,0,28.19,-1.09,-3.72%,At close:  4:00PM EDT
SPY,"Apr 21, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,47,3,15,16,31,34,34,412.17,-3.04,-0.73%,At close:  4:00PM EDT
PLTR,"Apr 21, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,104,8,45,33,43,31,25,21.78,-0.16,-0.73%,At close:  4:00PM EDT
NIO,"Apr 21, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,6,<1,1,1,16,16,66,36.93,+0.15,+0.41%,At close:  4:00PM EDT
BB,"Apr 21, 2021",https://finance.yahoo.com/quote/BB?p=BB,105,8,54,31,51,29,19,8.21,-0.41,-4.76%,At close:  4:00PM EDT
LAZR,"Apr 21, 2021",https://finance.yahoo.com/quote/LAZR?p=LAZR,7,<1,4,2,57,28,14,16.43,-0.41,-2.43%,At close:  4:00PM EDT
AAPL,"Apr 21, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,28,2,11,12,39,42,17,133.11,-1.73,-1.28%,At close:  4:00PM EDT
NFLX,"Apr 21, 2021",https://finance.yahoo.com/quote/NFLX?p=NFLX,49,3,13,23,26,46,26,549.57,-4.87,-0.88%,At close:  4:00PM EDT
JD,"Apr 21, 2021",https://finance.yahoo.com/quote/JD?p=JD,4,<1,2,0,50,0,50,74.55,-2.40,-3.12%,At close:  4:00PM EDT
NKE,"Apr 21, 2021",https://finance.yahoo.com/quote/NKE?p=NKE,1,<1,0,1,0,100,0,127.11,-5.46,-4.12%,At close:  4:00PM EDT
UWMC,"Apr 21, 2021",https://finance.yahoo.com/quote/UWMC?p=UWMC,18,1,11,4,61,22,16,7.23,-0.27,-3.60%,At close:  4:00PM EDT
NKLA,"Apr 21, 2021",https://finance.yahoo.com/quote/NKLA?p=NKLA,1,<1,0,0,0,0,100,9.65,-0.64,-6.22%,At close:  4:00PM EDT
NAV,"Apr 21, 2021",https://finance.yahoo.com/quote/NAV?p=NAV,1,<1,1,0,100,0,0,44.12,+0.01,+0.02%,At close:  4:00PM EDT
IQ,"Apr 21, 2021",https://finance.yahoo.com/quote/IQ?p=IQ,1,<1,0,1,0,100,0,14.15,-0.85,-5.67%,At close:  4:00PM EDT
OCGN,"Apr 21, 2021",https://finance.yahoo.com/quote/OCGN?p=OCGN,2,<1,0,0,0,0,100,5.52,-0.12,-2.13%,At close:  4:00PM EDT
JNJ,"Apr 21, 2021",https://finance.yahoo.com/quote/JNJ?p=JNJ,1,<1,1,0,100,0,0,166.48,+3.79,+2.33%,At close:  4:00PM EDT
CLOV,"Apr 21, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,58,4,30,13,51,22,25,8.62,-1.05,-10.86%,At close:  4:00PM EDT
SI,"Apr 21, 2021",https://finance.yahoo.com/quote/SI?p=SI,5,<1,0,4,0,80,20,120.64,-4.44,-3.55%,At close:  4:00PM EDT
MSFT,"Apr 21, 2021",https://finance.yahoo.com/quote/MSFT?p=MSFT,4,<1,0,0,0,0,100,258.26,-0.48,-0.19%,At close:  4:00PM EDT
SOXL,"Apr 21, 2021",https://finance.yahoo.com/quote/SOXL?p=SOXL,3,<1,3,0,100,0,0,37.71,-1.89,-4.77%,At close:  4:00PM EDT
TQQQ,"Apr 21, 2021",https://finance.yahoo.com/quote/TQQQ?p=TQQQ,1,<1,1,0,100,0,0,106.38,-2.38,-2.19%,At close:  4:00PM EDT
FUTU,"Apr 21, 2021",https://finance.yahoo.com/quote/FUTU?p=FUTU,2,<1,1,1,50,50,0,136.24,-41.68,-23.43%,At close:  4:00PM EDT
FCEL,"Apr 21, 2021",https://finance.yahoo.com/quote/FCEL?p=FCEL,3,<1,1,2,33,66,0,8.59,-0.62,-6.73%,At close:  4:00PM EDT
BLDP,"Apr 21, 2021",https://finance.yahoo.com/quote/BLDP?p=BLDP,1,<1,0,1,0,100,0,19.32,-0.94,-4.64%,At close:  4:00PM EDT
BLNK,"Apr 21, 2021",https://finance.yahoo.com/quote/BLNK?p=BLNK,1,<1,0,1,0,100,0,34.24,+0.49,+1.45%,At close:  4:00PM EDT
BYD,"Apr 21, 2021",https://finance.yahoo.com/quote/BYD?p=BYD,1,<1,0,1,0,100,0,63.06,-0.70,-1.10%,At close:  4:00PM EDT
LI,"Apr 21, 2021",https://finance.yahoo.com/quote/LI?p=LI,1,<1,0,1,0,100,0,19.16,-0.09,-0.47%,At close:  4:00PM EDT
PLUG,"Apr 21, 2021",https://finance.yahoo.com/quote/PLUG?p=PLUG,13,1,5,7,38,53,7,25.25,+0.01,+0.04%,At close:  4:00PM EDT
XPEV,"Apr 21, 2021",https://finance.yahoo.com/quote/XPEV?p=XPEV,1,<1,0,1,0,100,0,31.27,+0.07,+0.22%,At close:  4:00PM EDT
ARVL,"Apr 21, 2021",https://finance.yahoo.com/quote/ARVL?p=ARVL,1,<1,0,0,0,0,100,13.01,-0.84,-6.06%,At close:  4:00PM EDT
AMD,"Apr 21, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,9,<1,4,2,44,22,33,79.27,-1.84,-2.27%,At close:  4:00PM EDT
DKNG,"Apr 21, 2021",https://finance.yahoo.com/quote/DKNG?p=DKNG,3,<1,0,1,0,33,66,55.71,-0.97,-1.71%,At close:  4:00PM EDT
AAL,"Apr 21, 2021",https://finance.yahoo.com/quote/AAL?p=AAL,1,<1,0,0,0,0,100,20.37,-1.18,-5.48%,At close:  4:00PM EDT
CCL,"Apr 21, 2021",https://finance.yahoo.com/quote/CCL?p=CCL,2,<1,0,1,0,50,50,25.72,-1.17,-4.35%,At close:  4:00PM EDT
SOYB,"Apr 21, 2021",https://finance.yahoo.com/quote/SOYB?p=SOYB,1,<1,1,0,100,0,0,22.01,+0.31,+1.43%,At close:  4:00PM EDT
WKHS,"Apr 21, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,1,<1,1,0,100,0,0,12.27,-0.33,-2.62%,At close:  4:00PM EDT
DIS,"Apr 21, 2021",https://finance.yahoo.com/quote/DIS?p=DIS,6,<1,0,2,0,33,66,182.79,-4.64,-2.48%,At close:  4:05PM EDT
SQQQ,"Apr 21, 2021",https://finance.yahoo.com/quote/SQQQ?p=SQQQ,1,<1,0,0,0,0,100,11.09,+0.23,+2.12%,At close:  4:00PM EDT
F,"Apr 21, 2021",https://finance.yahoo.com/quote/F?p=F,1,<1,0,1,0,100,0,11.45,-0.66,-5.45%,At close:  4:05PM EDT
GM,"Apr 21, 2021",https://finance.yahoo.com/quote/GM?p=GM,2,<1,0,1,0,50,50,55.77,-2.11,-3.65%,At close:  4:00PM EDT
CROX,"Apr 21, 2021",https://finance.yahoo.com/quote/CROX?p=CROX,1,<1,0,1,0,100,0,75.07,-2.81,-3.61%,At close:  4:00PM EDT
