ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
ALL,"Jun 25, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,12,<1,5,4,41,33,25,128.93,+1.11,+0.87%,At close:  4:00PM EDT
CLNE,"Jun 25, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,106,3,52,21,49,19,31,10.92,-0.12,-1.09%,At close:  4:00PM EDT
ING,"Jun 25, 2021",https://finance.yahoo.com/quote/ING?p=ING,2,<1,1,0,50,0,50,13.43,+0.13,+0.98%,At close:  4:00PM EDT
AG,"Jun 25, 2021",https://finance.yahoo.com/quote/AG?p=AG,1,<1,0,0,0,0,100,15.89,+0.15,+0.95%,At close:  4:00PM EDT
NOK,"Jun 25, 2021",https://finance.yahoo.com/quote/NOK?p=NOK,25,<1,6,1,24,4,72,5.14,+0.09,+1.78%,At close:  4:00PM EDT
KMX,"Jun 25, 2021",https://finance.yahoo.com/quote/KMX?p=KMX,7,<1,4,1,57,14,28,119.43,+1.16,+0.98%,At close:  4:04PM EDT
VOO,"Jun 25, 2021",https://finance.yahoo.com/quote/VOO?p=VOO,1,<1,1,0,100,0,0,392.05,+2.23,+0.57%,At close:  4:00PM EDT
CLOV,"Jun 25, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,287,8,129,35,44,12,42,13.79,-0.04,-0.29%,At close:  4:00PM EDT
PSFE,"Jun 25, 2021",https://finance.yahoo.com/quote/PSFE?p=PSFE,130,3,54,23,41,17,40,11.11,-0.09,-0.80%,At close:  4:00PM EDT
GTHX,"Jun 25, 2021",https://finance.yahoo.com/quote/GTHX?p=GTHX,1,<1,0,0,0,0,100,23.27,+1.43,+6.55%,At close:  4:00PM EDT
TD,"Jun 25, 2021",https://finance.yahoo.com/quote/TD?p=TD,4,<1,1,2,25,50,25,70.70,+0.03,+0.04%,At close:  4:00PM EDT
WISH,"Jun 25, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,332,10,253,32,76,9,14,14.39,+0.78,+5.73%,At close:  4:00PM EDT
H,"Jun 25, 2021",https://finance.yahoo.com/quote/H?p=H,13,<1,4,1,30,7,61,81.23,-0.65,-0.79%,At close:  4:00PM EDT
SPCE,"Jun 25, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,79,2,35,9,44,11,44,40.26,-0.56,-1.37%,At close:  4:00PM EDT
GF,"Jun 25, 2021",https://finance.yahoo.com/quote/GF?p=GF,1,<1,0,1,0,100,0,20.46,+0.19,+0.94%,At close:  3:59PM EDT
GME,"Jun 25, 2021",https://finance.yahoo.com/quote/GME?p=GME,88,2,28,31,31,35,32,212.31,-7.03,-3.21%,At close:  4:00PM EDT
UWMC,"Jun 25, 2021",https://finance.yahoo.com/quote/UWMC?p=UWMC,65,1,34,12,52,18,29,9.50,+0.11,+1.17%,At close:  4:00PM EDT
PLTR,"Jun 25, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,92,2,38,15,41,16,42,26.53,+0.26,+0.99%,At close:  4:00PM EDT
AMC,"Jun 25, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,97,2,35,31,36,31,31,56.70,-1.60,-2.74%,At close:  4:00PM EDT
BB,"Jun 25, 2021",https://finance.yahoo.com/quote/BB?p=BB,324,9,136,72,41,22,35,12.68,-0.46,-3.50%,At close:  4:00PM EDT
SNDL,"Jun 25, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,78,2,36,18,46,23,30,1.0000,0.0000,0.00%,At close:  4:00PM EDT
WKHS,"Jun 25, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,128,3,46,20,35,15,48,15.49,-0.42,-2.64%,At close:  4:00PM EDT
SI,"Jun 25, 2021",https://finance.yahoo.com/quote/SI?p=SI,16,<1,7,5,43,31,25,106.84,+7.14,+7.16%,At close:  4:00PM EDT
TSLA,"Jun 25, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,216,6,89,34,41,15,43,679.82,+23.25,+3.54%,At close:  4:00PM EDT
RBLX,"Jun 25, 2021",https://finance.yahoo.com/quote/RBLX?p=RBLX,1,<1,0,0,0,0,100,87.34,+2.48,+2.92%,At close:  4:01PM EDT
CLF,"Jun 25, 2021",https://finance.yahoo.com/quote/CLF?p=CLF,171,5,84,23,49,13,37,21.81,+0.67,+3.17%,At close:  4:00PM EDT
ME,"Jun 25, 2021",https://finance.yahoo.com/quote/ME?p=ME,8,<1,3,1,37,12,50,11.88,-0.16,-1.33%,At close:  4:00PM EDT
MOVE,"Jun 25, 2021",https://finance.yahoo.com/quote/MOVE?p=MOVE,2,<1,2,0,100,0,0,5.0000,+0.4100,+8.93%,At close:  4:00PM EDT
ALT,"Jun 25, 2021",https://finance.yahoo.com/quote/ALT?p=ALT,2,<1,1,0,50,0,50,16.20,+0.01,+0.06%,At close:  4:00PM EDT
RKT,"Jun 25, 2021",https://finance.yahoo.com/quote/RKT?p=RKT,7,<1,3,1,42,14,42,20.14,+0.11,+0.55%,At close:  4:00PM EDT
WOW,"Jun 25, 2021",https://finance.yahoo.com/quote/WOW?p=WOW,3,<1,3,0,100,0,0,18.08,+0.64,+3.67%,At close:  4:00PM EDT
GRVI,"Jun 25, 2021",https://finance.yahoo.com/quote/GRVI?p=GRVI,3,<1,0,2,0,66,33,5.60,+0.60,+12.00%,At close:  4:00PM EDT
GSAT,"Jun 25, 2021",https://finance.yahoo.com/quote/GSAT?p=GSAT,7,<1,5,1,71,14,14,1.7400,-0.0300,-1.69%,At close:  4:00PM EDT
MYPS,"Jun 25, 2021",https://finance.yahoo.com/quote/MYPS?p=MYPS,1,<1,0,1,0,100,0,8.00,-0.24,-2.91%,At close:  4:00PM EDT
KBH,"Jun 25, 2021",https://finance.yahoo.com/quote/KBH?p=KBH,21,<1,10,6,47,28,23,40.45,-2.92,-6.73%,At close:  4:00PM EDT
DDD,"Jun 25, 2021",https://finance.yahoo.com/quote/DDD?p=DDD,1,<1,0,0,0,0,100,38.12,+0.08,+0.21%,At close:  4:00PM EDT
SSYS,"Jun 25, 2021",https://finance.yahoo.com/quote/SSYS?p=SSYS,1,<1,0,0,0,0,100,26.09,+0.53,+2.07%,At close:  4:00PM EDT
DOCS,"Jun 25, 2021",https://finance.yahoo.com/quote/DOCS?p=DOCS,2,<1,0,0,0,0,100,53.00,+27.00,+103.85%,At close:  4:00PM EDT
VMC,"Jun 25, 2021",https://finance.yahoo.com/quote/VMC?p=VMC,3,<1,2,0,66,0,33,175.90,+5.57,+3.27%,At close:  4:00PM EDT
COIN,"Jun 25, 2021",https://finance.yahoo.com/quote/COIN?p=COIN,1,<1,0,0,0,0,100,229.93,+3.92,+1.73%,At close:  4:00PM EDT
TLRY,"Jun 25, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,108,3,28,8,25,7,66,18.26,+0.65,+3.69%,At close:  4:00PM EDT
ARKX,"Jun 25, 2021",https://finance.yahoo.com/quote/ARKX?p=ARKX,1,<1,0,1,0,100,0,21.05,+0.22,+1.06%,At close:  4:00PM EDT
BABA,"Jun 25, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,12,<1,9,2,75,16,8,218.38,+3.52,+1.64%,At close:  4:02PM EDT
CAT,"Jun 25, 2021",https://finance.yahoo.com/quote/CAT?p=CAT,5,<1,4,1,80,20,0,219.34,+5.55,+2.60%,At close:  4:00PM EDT
URI,"Jun 25, 2021",https://finance.yahoo.com/quote/URI?p=URI,2,<1,2,0,100,0,0,316.80,+8.68,+2.82%,At close:  4:00PM EDT
SPY,"Jun 25, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,30,<1,11,8,36,26,36,425.10,+2.50,+0.59%,At close:  4:00PM EDT
MU,"Jun 25, 2021",https://finance.yahoo.com/quote/MU?p=MU,7,<1,6,0,85,0,14,80.58,+1.56,+1.97%,At close:  4:00PM EDT
VIAC,"Jun 25, 2021",https://finance.yahoo.com/quote/VIAC?p=VIAC,10,<1,4,2,40,20,40,42.87,+1.03,+2.46%,At close:  4:00PM EDT
NKE,"Jun 25, 2021",https://finance.yahoo.com/quote/NKE?p=NKE,10,<1,5,1,50,10,40,133.60,+0.50,+0.38%,At close:  4:00PM EDT
SRNE,"Jun 25, 2021",https://finance.yahoo.com/quote/SRNE?p=SRNE,17,<1,13,1,76,5,17,10.00,+0.96,+10.62%,At close:  4:00PM EDT
INTC,"Jun 25, 2021",https://finance.yahoo.com/quote/INTC?p=INTC,1,<1,0,1,0,100,0,56.07,+0.81,+1.47%,At close:  4:00PM EDT
LZB,"Jun 25, 2021",https://finance.yahoo.com/quote/LZB?p=LZB,8,<1,4,0,50,0,50,38.33,+0.44,+1.16%,At close:  4:00PM EDT
PLUG,"Jun 25, 2021",https://finance.yahoo.com/quote/PLUG?p=PLUG,2,<1,1,1,50,50,0,32.90,-0.92,-2.72%,At close:  4:00PM EDT
BFLY,"Jun 25, 2021",https://finance.yahoo.com/quote/BFLY?p=BFLY,2,<1,1,0,50,0,50,13.66,-0.12,-0.87%,At close:  4:00PM EDT
FCX,"Jun 25, 2021",https://finance.yahoo.com/quote/FCX?p=FCX,1,<1,1,0,100,0,0,37.52,+0.34,+0.91%,At close:  4:02PM EDT
SENS,"Jun 25, 2021",https://finance.yahoo.com/quote/SENS?p=SENS,3,<1,0,0,0,0,100,3.6100,+0.0200,+0.56%,At close:  4:00PM EDT
CHPT,"Jun 25, 2021",https://finance.yahoo.com/quote/CHPT?p=CHPT,3,<1,1,0,33,0,66,31.91,-1.00,-3.04%,At close:  4:00PM EDT
AMD,"Jun 25, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,87,2,48,20,55,22,21,86.10,+2.28,+2.72%,At close:  4:00PM EDT
OGS,"Jun 25, 2021",https://finance.yahoo.com/quote/OGS?p=OGS,1,<1,0,0,0,0,100,73.86,+0.27,+0.37%,At close:  4:00PM EDT
SOFI,"Jun 25, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,7,<1,1,2,14,28,57,20.87,-0.53,-2.48%,At close:  4:00PM EDT
CRSP,"Jun 25, 2021",https://finance.yahoo.com/quote/CRSP?p=CRSP,1,<1,1,0,100,0,0,137.88,+7.20,+5.51%,At close:  4:00PM EDT
NTLA,"Jun 25, 2021",https://finance.yahoo.com/quote/NTLA?p=NTLA,1,<1,1,0,100,0,0,86.84,+3.25,+3.89%,At close:  4:00PM EDT
FIZZ,"Jun 25, 2021",https://finance.yahoo.com/quote/FIZZ?p=FIZZ,2,<1,0,2,0,100,0,47.15,+0.62,+1.33%,At close:  4:00PM EDT
PUBM,"Jun 25, 2021",https://finance.yahoo.com/quote/PUBM?p=PUBM,3,<1,2,1,66,33,0,40.48,+4.65,+12.98%,At close:  4:00PM EDT
PLAY,"Jun 25, 2021",https://finance.yahoo.com/quote/PLAY?p=PLAY,1,<1,1,0,100,0,0,41.99,+1.26,+3.09%,At close:  4:00PM EDT
SHIP,"Jun 25, 2021",https://finance.yahoo.com/quote/SHIP?p=SHIP,1,<1,1,0,100,0,0,1.2600,+0.1000,+8.62%,At close:  4:00PM EDT
RARE,"Jun 25, 2021",https://finance.yahoo.com/quote/RARE?p=RARE,1,<1,0,0,0,0,100,93.20,-0.52,-0.55%,At close:  4:00PM EDT
CC,"Jun 25, 2021",https://finance.yahoo.com/quote/CC?p=CC,9,<1,4,3,44,33,22,35.42,+1.06,+3.08%,At close:  4:00PM EDT
DKNG,"Jun 25, 2021",https://finance.yahoo.com/quote/DKNG?p=DKNG,9,<1,5,1,55,11,33,51.06,+0.53,+1.05%,At close:  4:00PM EDT
ASO,"Jun 25, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,25,<1,11,4,44,16,40,42.33,+0.63,+1.51%,At close:  4:00PM EDT
UPS,"Jun 25, 2021",https://finance.yahoo.com/quote/UPS?p=UPS,2,<1,2,0,100,0,0,206.10,+2.08,+1.02%,At close:  4:04PM EDT
MA,"Jun 25, 2021",https://finance.yahoo.com/quote/MA?p=MA,4,<1,4,0,100,0,0,374.75,-0.39,-0.10%,At close:  4:00PM EDT
SMH,"Jun 25, 2021",https://finance.yahoo.com/quote/SMH?p=SMH,1,<1,0,1,0,100,0,254.55,+4.09,+1.63%,At close:  4:00PM EDT
TA,"Jun 25, 2021",https://finance.yahoo.com/quote/TA?p=TA,17,<1,8,5,47,29,23,29.52,-0.26,-0.87%,At close:  4:00PM EDT
TEX,"Jun 25, 2021",https://finance.yahoo.com/quote/TEX?p=TEX,1,<1,1,0,100,0,0,46.51,+1.80,+4.03%,At close:  4:00PM EDT
CX,"Jun 25, 2021",https://finance.yahoo.com/quote/CX?p=CX,4,<1,3,0,75,0,25,8.61,+0.69,+8.71%,At close:  4:00PM EDT
