ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
GME,"Mar 22, 2021",https://finance.yahoo.com/quote/GME?p=GME,412,29,233,76,56,18,25,200.27,-1.48,-0.73%,At close:  4:00PM EDT
ALL,"Mar 22, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,7,<1,3,1,42,14,42,113.24,-2.80,-2.41%,At close:  4:00PM EDT
BRO,"Mar 22, 2021",https://finance.yahoo.com/quote/BRO?p=BRO,3,<1,0,2,0,66,33,44.76,-0.95,-2.08%,At close:  4:00PM EDT
DARE,"Mar 22, 2021",https://finance.yahoo.com/quote/DARE?p=DARE,2,<1,0,2,0,100,0,2.0200,+0.0300,+1.51%,At close:  4:00PM EDT
RC,"Mar 22, 2021",https://finance.yahoo.com/quote/RC?p=RC,8,<1,7,0,87,0,12,14.36,+0.20,+1.41%,At close:  4:00PM EDT
REV,"Mar 22, 2021",https://finance.yahoo.com/quote/REV?p=REV,1,<1,0,0,0,0,100,12.39,+0.37,+3.08%,At close:  4:00PM EDT
HOME,"Mar 22, 2021",https://finance.yahoo.com/quote/HOME?p=HOME,1,<1,0,0,0,0,100,33.08,+3.09,+10.30%,At close:  4:01PM EDT
MT,"Mar 22, 2021",https://finance.yahoo.com/quote/MT?p=MT,2,<1,2,0,100,0,0,27.47,+0.56,+2.08%,At close:  4:00PM EDT
FUN,"Mar 22, 2021",https://finance.yahoo.com/quote/FUN?p=FUN,1,<1,0,0,0,0,100,49.23,-0.77,-1.54%,At close:  4:00PM EDT
TA,"Mar 22, 2021",https://finance.yahoo.com/quote/TA?p=TA,44,3,22,18,50,40,9,29.00,+1.69,+6.19%,At close:  4:00PM EDT
PING,"Mar 22, 2021",https://finance.yahoo.com/quote/PING?p=PING,1,<1,0,0,0,0,100,23.11,+0.39,+1.72%,At close:  4:00PM EDT
TSLA,"Mar 22, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,102,7,51,19,50,18,31,654.87,+1.71,+0.26%,At close:  4:00PM EDT
AMC,"Mar 22, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,66,4,30,18,45,27,27,13.93,-0.07,-0.50%,At close:  4:00PM EDT
RKT,"Mar 22, 2021",https://finance.yahoo.com/quote/RKT?p=RKT,28,2,20,3,71,10,17,23.07,-0.03,-0.13%,At close:  4:00PM EDT
SPY,"Mar 22, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,13,<1,5,6,38,46,15,389.48,-0.72,-0.19%,At close:  4:00PM EDT
AMD,"Mar 22, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,7,<1,5,0,71,0,28,79.06,+0.94,+1.20%,At close:  4:00PM EDT
PLTR,"Mar 22, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,62,4,25,11,40,17,41,24.32,+0.34,+1.42%,At close:  4:00PM EDT
MVIS,"Mar 22, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,7,<1,1,1,14,14,71,17.35,+1.41,+8.85%,At close:  4:00PM EDT
NIO,"Mar 22, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,28,2,9,8,32,28,39,43.35,+1.72,+4.13%,At close:  4:00PM EDT
TD,"Mar 22, 2021",https://finance.yahoo.com/quote/TD?p=TD,1,<1,1,0,100,0,0,65.82,-0.49,-0.74%,At close:  4:00PM EDT
WOOF,"Mar 22, 2021",https://finance.yahoo.com/quote/WOOF?p=WOOF,4,<1,0,0,0,0,100,23.22,+0.69,+3.06%,At close:  4:00PM EDT
AAPL,"Mar 22, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,20,1,4,4,20,20,60,119.99,-0.54,-0.45%,At close:  4:00PM EDT
SNDL,"Mar 22, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,4,<1,0,1,0,25,75,1.4900,+0.0300,+2.05%,At close:  4:00PM EDT
SLEEP,"Mar 22, 2021",https://finance.yahoo.com/quote/SLEEP?p=SLEEP,1,<1,0,0,0,0,100,,,,
WYNN,"Mar 22, 2021",https://finance.yahoo.com/quote/WYNN?p=WYNN,1,<1,1,0,100,0,0,135.48,-0.17,-0.13%,At close:  4:00PM EDT
TITS,"Mar 22, 2021",https://finance.yahoo.com/quote/TITS?p=TITS,1,<1,0,0,0,0,100,,,,
CHKN,"Mar 22, 2021",https://finance.yahoo.com/quote/CHKN?p=CHKN,1,<1,0,1,0,100,0,,,,
UWMC,"Mar 22, 2021",https://finance.yahoo.com/quote/UWMC?p=UWMC,21,1,11,5,52,23,23,8.86,-0.12,-1.34%,At close:  4:00PM EDT
QQQ,"Mar 22, 2021",https://finance.yahoo.com/quote/QQQ?p=QQQ,3,<1,1,1,33,33,33,313.14,+1.10,+0.35%,At close:  4:00PM EDT
X,"Mar 22, 2021",https://finance.yahoo.com/quote/X?p=X,1,<1,1,0,100,0,0,22.41,-0.24,-1.06%,At close:  4:00PM EDT
GOEV,"Mar 22, 2021",https://finance.yahoo.com/quote/GOEV?p=GOEV,8,<1,0,4,0,50,50,15.38,+0.03,+0.20%,At close:  4:00PM EDT
ET,"Mar 22, 2021",https://finance.yahoo.com/quote/ET?p=ET,2,<1,2,0,100,0,0,7.98,+0.21,+2.70%,At close:  4:00PM EDT
BIS,"Mar 22, 2021",https://finance.yahoo.com/quote/BIS?p=BIS,1,<1,1,0,100,0,0,21.27,-0.71,-3.24%,At close:  3:59PM EDT
BOE,"Mar 22, 2021",https://finance.yahoo.com/quote/BOE?p=BOE,1,<1,1,0,100,0,0,11.52,+0.08,+0.70%,At close:  4:00PM EDT
TME,"Mar 22, 2021",https://finance.yahoo.com/quote/TME?p=TME,1,<1,1,0,100,0,0,30.42,+1.90,+6.66%,At close:  4:00PM EDT
JP,"Mar 22, 2021",https://finance.yahoo.com/quote/JP?p=JP,2,<1,2,0,100,0,0,2.5000,-0.1100,-4.21%,At close:  4:00PM EDT
CD,"Mar 22, 2021",https://finance.yahoo.com/quote/CD?p=CD,1,<1,0,0,0,0,100,17.97,+0.21,+1.18%,At close:  4:00PM EDT
PENN,"Mar 22, 2021",https://finance.yahoo.com/quote/PENN?p=PENN,1,<1,0,1,0,100,0,117.37,+5.44,+4.86%,At close:  4:00PM EDT
APHA,"Mar 22, 2021",https://finance.yahoo.com/quote/APHA?p=APHA,2,<1,1,1,50,50,0,19.34,+0.15,+0.78%,At close:  4:00PM EDT
TLRY,"Mar 22, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,2,<1,0,2,0,100,0,25.35,+0.03,+0.12%,At close:  4:00PM EDT
CRSR,"Mar 22, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,3,<1,0,0,0,0,100,32.40,+0.44,+1.38%,At close:  4:00PM EDT
TKC,"Mar 22, 2021",https://finance.yahoo.com/quote/TKC?p=TKC,2,<1,0,0,0,0,100,5.49,-0.02,-0.36%,At close:  4:00PM EDT
BB,"Mar 22, 2021",https://finance.yahoo.com/quote/BB?p=BB,12,<1,6,3,50,25,25,10.95,+0.19,+1.77%,At close:  4:00PM EDT
SQ,"Mar 22, 2021",https://finance.yahoo.com/quote/SQ?p=SQ,5,<1,3,1,60,20,20,224.84,+0.54,+0.24%,At close:  4:00PM EDT
BAC,"Mar 22, 2021",https://finance.yahoo.com/quote/BAC?p=BAC,2,<1,1,1,50,50,0,38.53,-0.41,-1.05%,At close:  4:00PM EDT
