ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
III,"Jun 21, 2021",https://finance.yahoo.com/quote/III?p=III,1,<1,0,0,0,0,100,5.54,-0.15,-2.64%,At close:  4:00PM EDT
AMC,"Jun 21, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,121,8,47,27,38,22,38,59.26,-1.47,-2.42%,At close:  4:00PM EDT
GME,"Jun 21, 2021",https://finance.yahoo.com/quote/GME?p=GME,59,4,32,10,54,16,28,213.82,-9.77,-4.37%,At close:  4:00PM EDT
BB,"Jun 21, 2021",https://finance.yahoo.com/quote/BB?p=BB,196,13,86,25,43,12,43,12.90,-0.61,-4.52%,At close:  4:00PM EDT
SQQQ,"Jun 21, 2021",https://finance.yahoo.com/quote/SQQQ?p=SQQQ,3,<1,2,0,66,0,33,10.18,+0.23,+2.31%,At close:  4:00PM EDT
SDOW,"Jun 21, 2021",https://finance.yahoo.com/quote/SDOW?p=SDOW,2,<1,2,0,100,0,0,36.77,+1.67,+4.76%,At close:  4:00PM EDT
TMF,"Jun 21, 2021",https://finance.yahoo.com/quote/TMF?p=TMF,1,<1,0,0,0,0,100,27.28,+1.41,+5.45%,At close:  4:00PM EDT
SPY,"Jun 21, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,107,7,42,34,39,31,28,414.92,-5.67,-1.35%,At close:  4:00PM EDT
ONEQ,"Jun 21, 2021",https://finance.yahoo.com/quote/ONEQ?p=ONEQ,1,<1,1,0,100,0,0,54.53,-0.49,-0.89%,At close:  4:00PM EDT
ZIM,"Jun 21, 2021",https://finance.yahoo.com/quote/ZIM?p=ZIM,6,<1,1,1,16,16,66,42.34,-0.51,-1.19%,At close:  4:00PM EDT
MCRB,"Jun 21, 2021",https://finance.yahoo.com/quote/MCRB?p=MCRB,3,<1,1,2,33,66,0,21.83,+0.93,+4.45%,At close:  4:00PM EDT
ARKK,"Jun 21, 2021",https://finance.yahoo.com/quote/ARKK?p=ARKK,1,<1,0,1,0,100,0,118.90,+0.40,+0.34%,At close:  4:00PM EDT
PLTR,"Jun 21, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,42,2,26,4,61,9,28,25.37,-0.08,-0.31%,At close:  4:00PM EDT
ASO,"Jun 21, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,5,<1,3,1,60,20,20,38.43,+0.66,+1.75%,At close:  4:00PM EDT
WISH,"Jun 21, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,126,8,94,8,74,6,19,11.40,+0.17,+1.51%,At close:  4:00PM EDT
BABA,"Jun 21, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,6,<1,5,0,83,0,16,212.30,+0.70,+0.33%,At close:  4:00PM EDT
OG,"Jun 21, 2021",https://finance.yahoo.com/quote/OG?p=OG,2,<1,1,1,50,50,0,4.1000,-0.2700,-6.18%,At close:  4:00PM EDT
CLOV,"Jun 21, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,98,6,46,12,46,12,40,12.04,-0.52,-4.14%,At close:  4:00PM EDT
MOVE,"Jun 21, 2021",https://finance.yahoo.com/quote/MOVE?p=MOVE,1,<1,1,0,100,0,0,4.8100,-0.3600,-6.96%,At close:  4:00PM EDT
SI,"Jun 21, 2021",https://finance.yahoo.com/quote/SI?p=SI,5,<1,2,1,40,20,40,94.82,-5.51,-5.49%,At close:  4:00PM EDT
CLNE,"Jun 21, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,142,9,70,19,49,13,37,11.78,+0.66,+5.94%,At close:  4:00PM EDT
CHNA,"Jun 21, 2021",https://finance.yahoo.com/quote/CHNA?p=CHNA,1,<1,0,0,0,0,100,44.03,+0.01,+0.02%,At close:  4:00PM EDT
REAL,"Jun 21, 2021",https://finance.yahoo.com/quote/REAL?p=REAL,3,<1,2,0,66,0,33,19.66,-0.55,-2.72%,At close:  4:00PM EDT
AC,"Jun 21, 2021",https://finance.yahoo.com/quote/AC?p=AC,1,<1,0,0,0,0,100,37.15,-0.22,-0.59%,At close:  4:00PM EDT
MSM,"Jun 21, 2021",https://finance.yahoo.com/quote/MSM?p=MSM,3,<1,2,1,66,33,0,87.38,-0.42,-0.48%,At close:  4:00PM EDT
ALL,"Jun 21, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,4,<1,2,0,50,0,50,124.04,-2.51,-1.98%,At close:  4:00PM EDT
WKHS,"Jun 21, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,44,3,17,5,38,11,50,14.87,+0.42,+2.91%,At close:  4:00PM EDT
CVAC,"Jun 21, 2021",https://finance.yahoo.com/quote/CVAC?p=CVAC,1,<1,0,1,0,100,0,61.94,+4.11,+7.11%,At close:  4:00PM EDT
TECH,"Jun 21, 2021",https://finance.yahoo.com/quote/TECH?p=TECH,1,<1,1,0,100,0,0,431.90,-13.29,-2.99%,At close:  4:00PM EDT
CLF,"Jun 21, 2021",https://finance.yahoo.com/quote/CLF?p=CLF,71,4,43,6,60,8,30,20.27,-0.92,-4.34%,At close:  4:00PM EDT
UWMC,"Jun 21, 2021",https://finance.yahoo.com/quote/UWMC?p=UWMC,12,<1,8,1,66,8,25,9.52,-0.35,-3.55%,At close:  4:00PM EDT
ME,"Jun 21, 2021",https://finance.yahoo.com/quote/ME?p=ME,5,<1,1,0,20,0,80,12.59,-0.73,-5.48%,At close:  4:00PM EDT
NIO,"Jun 21, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,4,<1,2,0,50,0,50,46.91,-0.45,-0.95%,At close:  4:00PM EDT
