ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
MS,"Jul 12, 2021",https://finance.yahoo.com/quote/MS?p=MS,4,<1,0,0,0,0,100,90.33,+2.69,+3.07%,At close:  4:02PM EDT
GME,"Jul 12, 2021",https://finance.yahoo.com/quote/GME?p=GME,68,8,23,21,33,30,35,191.23,-0.15,-0.08%,At close:  4:00PM EDT
AMC,"Jul 12, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,35,4,18,6,51,17,31,46.19,-1.75,-3.65%,At close:  4:00PM EDT
BB,"Jul 12, 2021",https://finance.yahoo.com/quote/BB?p=BB,21,2,11,2,52,9,38,11.79,+0.24,+2.08%,At close:  4:00PM EDT
PSFE,"Jul 12, 2021",https://finance.yahoo.com/quote/PSFE?p=PSFE,1,<1,1,0,100,0,0,11.52,+0.36,+3.23%,At close:  4:00PM EDT
SOFI,"Jul 12, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,23,2,15,2,65,8,26,16.45,-0.17,-1.02%,At close:  4:00PM EDT
SPCE,"Jul 12, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,120,14,51,28,42,23,34,49.20,-3.49,-6.62%,At close:  4:00PM EDT
TSLA,"Jul 12, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,19,2,9,4,47,21,31,656.95,+4.14,+0.63%,At close:  4:00PM EDT
AMD,"Jul 12, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,7,<1,4,2,57,28,14,90.90,+1.16,+1.29%,At close:  4:00PM EDT
NVDA,"Jul 12, 2021",https://finance.yahoo.com/quote/NVDA?p=NVDA,13,1,2,2,15,15,69,802.01,+5.90,+0.74%,At close:  4:00PM EDT
CLF,"Jul 12, 2021",https://finance.yahoo.com/quote/CLF?p=CLF,14,1,5,1,35,7,57,22.56,+1.62,+7.74%,At close:  4:00PM EDT
NOK,"Jul 12, 2021",https://finance.yahoo.com/quote/NOK?p=NOK,1,<1,0,1,0,100,0,5.47,+0.06,+1.11%,At close:  4:00PM EDT
BBBY,"Jul 12, 2021",https://finance.yahoo.com/quote/BBBY?p=BBBY,5,<1,1,2,20,40,40,29.60,+1.15,+4.04%,At close:  4:00PM EDT
CLNE,"Jul 12, 2021",https://finance.yahoo.com/quote/CLNE?p=CLNE,14,1,5,6,35,42,21,9.16,+0.07,+0.77%,At close:  4:00PM EDT
AC,"Jul 12, 2021",https://finance.yahoo.com/quote/AC?p=AC,2,<1,0,2,0,100,0,,,,
PRMO,"Jul 12, 2021",https://finance.yahoo.com/quote/PRMO?p=PRMO,1,<1,1,0,100,0,0,,,,
DAR,"Jul 12, 2021",https://finance.yahoo.com/quote/DAR?p=DAR,1,<1,0,0,0,0,100,66.68,-0.65,-0.97%,As of  3:31PM EDT. Market open.
PSN,"Jul 12, 2021",https://finance.yahoo.com/quote/PSN?p=PSN,1,<1,1,0,100,0,0,40.34,+1.17,+2.99%,At close:  3:59PM EDT
