ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
YANG,"Sep 20, 2021",https://finance.yahoo.com/quote/YANG?p=YANG,22,2,7,6,31,27,40,18.35,-0.31,-1.66%,At close:  4:00PM EDT
WISH,"Sep 20, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,3,<1,2,1,66,33,0,6.54,+0.23,+3.65%,At close:  4:00PM EDT
VLTA,"Sep 20, 2021",https://finance.yahoo.com/quote/VLTA?p=VLTA,9,1,5,0,55,0,44,13.04,+0.58,+4.65%,At close:  4:00PM EDT
SDC,"Sep 20, 2021",https://finance.yahoo.com/quote/SDC?p=SDC,109,13,48,23,44,21,34,6.70,+0.70,+11.67%,At close:  4:00PM EDT
GME,"Sep 20, 2021",https://finance.yahoo.com/quote/GME?p=GME,41,5,17,13,41,31,26,204.97,-1.40,-0.68%,At close:  4:00PM EDT
BABA,"Sep 20, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,12,1,3,6,25,50,25,160.05,+3.79,+2.43%,At close:  4:01PM EDT
IRNT,"Sep 20, 2021",https://finance.yahoo.com/quote/IRNT?p=IRNT,39,4,17,11,43,28,28,30.26,-11.14,-26.91%,At close:  4:00PM EDT
SP,"Sep 20, 2021",https://finance.yahoo.com/quote/SP?p=SP,2,<1,1,0,50,0,50,,,,
TALK,"Sep 20, 2021",https://finance.yahoo.com/quote/TALK?p=TALK,1,<1,0,1,0,100,0,4.6400,+0.1100,+2.43%,At close:  4:00PM EDT
LFG,"Sep 20, 2021",https://finance.yahoo.com/quote/LFG?p=LFG,4,<1,3,0,75,0,25,19.22,-0.73,-3.66%,At close:  4:00PM EDT
TMC,"Sep 20, 2021",https://finance.yahoo.com/quote/TMC?p=TMC,13,1,6,4,46,30,23,10.38,-2.01,-16.22%,At close:  4:00PM EDT
BODY,"Sep 20, 2021",https://finance.yahoo.com/quote/BODY?p=BODY,3,<1,1,1,33,33,33,7.02,-0.17,-2.36%,At close:  4:00PM EDT
ASO,"Sep 20, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,1,<1,1,0,100,0,0,44.14,-1.92,-4.17%,At close:  4:00PM EDT
FVRR,"Sep 20, 2021",https://finance.yahoo.com/quote/FVRR?p=FVRR,1,<1,1,0,100,0,0,200.31,+5.59,+2.87%,At close:  4:00PM EDT
CRSP,"Sep 20, 2021",https://finance.yahoo.com/quote/CRSP?p=CRSP,1,<1,1,0,100,0,0,124.52,+7.10,+6.05%,At close:  4:00PM EDT
ASTS,"Sep 20, 2021",https://finance.yahoo.com/quote/ASTS?p=ASTS,17,2,7,5,41,29,29,12.95,+1.27,+10.87%,At close:  4:00PM EDT
OG,"Sep 20, 2021",https://finance.yahoo.com/quote/OG?p=OG,1,<1,1,0,100,0,0,7.37,-0.02,-0.27%,At close:  4:00PM EDT
RKLB,"Sep 20, 2021",https://finance.yahoo.com/quote/RKLB?p=RKLB,3,<1,2,0,66,0,33,15.41,-0.48,-3.02%,At close:  4:00PM EDT
DEEP,"Sep 20, 2021",https://finance.yahoo.com/quote/DEEP?p=DEEP,2,<1,1,0,50,0,50,,,,
SPY,"Sep 20, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,93,11,23,32,24,34,40,441.40,-4.34,-0.97%,At close:  4:00PM EDT
PLTR,"Sep 20, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,10,1,6,1,60,10,30,28.71,+0.08,+0.28%,At close:  4:00PM EDT
TA,"Sep 20, 2021",https://finance.yahoo.com/quote/TA?p=TA,7,<1,3,3,42,42,14,43.67,+0.11,+0.25%,As of  9:31AM EDT. Market open.
MSFT,"Sep 20, 2021",https://finance.yahoo.com/quote/MSFT?p=MSFT,1,<1,1,0,100,0,0,299.87,-5.35,-1.75%,At close:  4:00PM EDT
AAPL,"Sep 20, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,4,<1,1,1,25,25,50,146.06,-2.73,-1.83%,At close:  4:00PM EDT
UP,"Sep 20, 2021",https://finance.yahoo.com/quote/UP?p=UP,4,<1,1,2,25,50,25,7.48,-0.33,-4.23%,At close:  4:00PM EDT
PPL,"Sep 20, 2021",https://finance.yahoo.com/quote/PPL?p=PPL,1,<1,0,1,0,100,0,28.68,-0.42,-1.44%,At close:  4:00PM EDT
REIT,"Sep 20, 2021",https://finance.yahoo.com/quote/REIT?p=REIT,2,<1,2,0,100,0,0,29.25,-0.25,-0.85%,At close:  11:14AM EDT
NYC,"Sep 20, 2021",https://finance.yahoo.com/quote/NYC?p=NYC,1,<1,0,1,0,100,0,,,,
DIS,"Sep 20, 2021",https://finance.yahoo.com/quote/DIS?p=DIS,2,<1,0,2,0,100,0,183.47,+0.13,+0.07%,At close:  4:04PM EDT
UPS,"Sep 20, 2021",https://finance.yahoo.com/quote/UPS?p=UPS,1,<1,0,1,0,100,0,190.03,-2.94,-1.52%,At close:  4:03PM EDT
UVXY,"Sep 20, 2021",https://finance.yahoo.com/quote/UVXY?p=UVXY,2,<1,1,0,50,0,50,23.48,+2.10,+9.82%,At close:  4:00PM EDT
VIXY,"Sep 20, 2021",https://finance.yahoo.com/quote/VIXY?p=VIXY,1,<1,0,0,0,0,100,21.94,+1.35,+6.56%,At close:  4:00PM EDT
SQQQ,"Sep 20, 2021",https://finance.yahoo.com/quote/SQQQ?p=SQQQ,1,<1,0,0,0,0,100,7.68,+0.26,+3.50%,At close:  4:00PM EDT
DRIP,"Sep 20, 2021",https://finance.yahoo.com/quote/DRIP?p=DRIP,1,<1,0,0,0,0,100,7.57,+0.14,+1.88%,At close:  4:00PM EDT
SDS,"Sep 20, 2021",https://finance.yahoo.com/quote/SDS?p=SDS,1,<1,0,0,0,0,100,8.40,+0.16,+1.94%,At close:  4:00PM EDT
DRV,"Sep 20, 2021",https://finance.yahoo.com/quote/DRV?p=DRV,1,<1,0,0,0,0,100,,,,
CC,"Sep 20, 2021",https://finance.yahoo.com/quote/CC?p=CC,3,<1,1,1,33,33,33,29.75,-0.98,-3.19%,At close:  4:00PM EDT
WM,"Sep 20, 2021",https://finance.yahoo.com/quote/WM?p=WM,1,<1,0,1,0,100,0,152.68,-1.21,-0.79%,At close:  4:00PM EDT
AI,"Sep 20, 2021",https://finance.yahoo.com/quote/AI?p=AI,3,<1,1,0,33,0,66,50.12,+0.28,+0.56%,At close:  4:00PM EDT
TEAM,"Sep 20, 2021",https://finance.yahoo.com/quote/TEAM?p=TEAM,1,<1,0,0,0,0,100,404.60,+0.69,+0.17%,At close:  4:00PM EDT
UPST,"Sep 20, 2021",https://finance.yahoo.com/quote/UPST?p=UPST,2,<1,0,1,0,50,50,303.32,+10.06,+3.43%,At close:  4:00PM EDT
ME,"Sep 20, 2021",https://finance.yahoo.com/quote/ME?p=ME,2,<1,0,1,0,50,50,8.34,+0.25,+3.09%,At close:  4:00PM EDT
SI,"Sep 20, 2021",https://finance.yahoo.com/quote/SI?p=SI,4,<1,2,1,50,25,25,111.49,-0.04,-0.04%,At close:  4:05PM EDT
PSFE,"Sep 20, 2021",https://finance.yahoo.com/quote/PSFE?p=PSFE,1,<1,0,0,0,0,100,8.18,-0.07,-0.85%,At close:  4:00PM EDT
AC,"Sep 20, 2021",https://finance.yahoo.com/quote/AC?p=AC,1,<1,1,0,100,0,0,,,,
TY,"Sep 20, 2021",https://finance.yahoo.com/quote/TY?p=TY,1,<1,1,0,100,0,0,,,,
TSM,"Sep 20, 2021",https://finance.yahoo.com/quote/TSM?p=TSM,1,<1,1,0,100,0,0,117.75,-3.04,-2.52%,At close:  4:00PM EDT
TERM,"Sep 20, 2021",https://finance.yahoo.com/quote/TERM?p=TERM,1,<1,1,0,100,0,0,,,,
QQQ,"Sep 20, 2021",https://finance.yahoo.com/quote/QQQ?p=QQQ,1,<1,0,1,0,100,0,373.83,-4.48,-1.18%,At close:  4:00PM EDT
QUAD,"Sep 20, 2021",https://finance.yahoo.com/quote/QUAD?p=QUAD,1,<1,1,0,100,0,0,,,,
YOU,"Sep 20, 2021",https://finance.yahoo.com/quote/YOU?p=YOU,6,<1,2,4,33,66,0,41.91,-1.21,-2.81%,At close:  4:00PM EDT
MS,"Sep 20, 2021",https://finance.yahoo.com/quote/MS?p=MS,1,<1,0,1,0,100,0,101.75,-0.72,-0.70%,At close:  4:04PM EDT
MARA,"Sep 20, 2021",https://finance.yahoo.com/quote/MARA?p=MARA,1,<1,0,1,0,100,0,35.84,-0.50,-1.38%,At close:  4:00PM EDT
