ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
HOOD,"Aug 31, 2021",https://finance.yahoo.com/quote/HOOD?p=HOOD,26,2,11,10,42,38,19,43.64,-3.23,-6.89%,At close:  4:00PM EDT
ASTS,"Aug 31, 2021",https://finance.yahoo.com/quote/ASTS?p=ASTS,48,4,24,11,50,22,27,12.36,+1.37,+12.47%,At close:  4:00PM EDT
CLOV,"Aug 31, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,14,1,8,1,57,7,35,8.48,-0.13,-1.51%,At close:  4:00PM EDT
NYT,"Aug 31, 2021",https://finance.yahoo.com/quote/NYT?p=NYT,1,<1,1,0,100,0,0,47.78,+0.87,+1.85%,At close:  4:00PM EDT
CRSR,"Aug 31, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,196,17,87,36,44,18,37,28.31,+0.77,+2.80%,At close:  4:00PM EDT
BABA,"Aug 31, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,76,6,24,25,31,32,35,162.29,+2.82,+1.77%,At close:  4:00PM EDT
FB,"Aug 31, 2021",https://finance.yahoo.com/quote/FB?p=FB,2,<1,0,2,0,100,0,380.66,+8.03,+2.15%,At close:  4:00PM EDT
SPY,"Aug 31, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,85,7,37,23,43,27,29,452.23,+1.98,+0.44%,At close:  4:00PM EDT
AAPL,"Aug 31, 2021",https://finance.yahoo.com/quote/AAPL?p=AAPL,24,2,8,7,33,29,37,153.12,+4.52,+3.04%,At close:  4:00PM EDT
GME,"Aug 31, 2021",https://finance.yahoo.com/quote/GME?p=GME,65,5,28,19,43,29,27,209.20,+4.25,+2.07%,At close:  4:00PM EDT
WFH,"Aug 31, 2021",https://finance.yahoo.com/quote/WFH?p=WFH,1,<1,1,0,100,0,0,79.10,+0.46,+0.58%,At close:  12:35PM EDT
MNMD,"Aug 31, 2021",https://finance.yahoo.com/quote/MNMD?p=MNMD,1,<1,0,0,0,0,100,2.7900,+0.0400,+1.45%,At close:  4:00PM EDT
ZM,"Aug 31, 2021",https://finance.yahoo.com/quote/ZM?p=ZM,27,2,7,10,25,37,37,347.50,+6.69,+1.96%,At close:  4:00PM EDT
RSI,"Aug 31, 2021",https://finance.yahoo.com/quote/RSI?p=RSI,3,<1,2,0,66,0,33,14.98,+0.43,+2.96%,At close:  4:00PM EDT
VXX,"Aug 31, 2021",https://finance.yahoo.com/quote/VXX?p=VXX,1,<1,0,0,0,0,100,25.59,-0.26,-1.01%,At close:  4:00PM EDT
QQQ,"Aug 31, 2021",https://finance.yahoo.com/quote/QQQ?p=QQQ,5,<1,1,4,20,80,0,380.26,+4.22,+1.12%,At close:  4:00PM EDT
DIDI,"Aug 31, 2021",https://finance.yahoo.com/quote/DIDI?p=DIDI,1,<1,0,0,0,0,100,8.18,-0.04,-0.49%,At close:  4:00PM EDT
ROOT,"Aug 31, 2021",https://finance.yahoo.com/quote/ROOT?p=ROOT,8,<1,0,0,0,0,100,6.39,-0.01,-0.16%,At close:  4:00PM EDT
SDC,"Aug 31, 2021",https://finance.yahoo.com/quote/SDC?p=SDC,3,<1,0,0,0,0,100,5.34,+0.16,+3.09%,At close:  4:00PM EDT
WKHS,"Aug 31, 2021",https://finance.yahoo.com/quote/WKHS?p=WKHS,3,<1,0,0,0,0,100,9.72,+0.13,+1.36%,At close:  4:00PM EDT
PLTR,"Aug 31, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,19,1,12,3,63,15,21,25.76,+0.05,+0.19%,At close:  4:00PM EDT
GF,"Aug 31, 2021",https://finance.yahoo.com/quote/GF?p=GF,1,<1,0,1,0,100,0,,,,
INTC,"Aug 31, 2021",https://finance.yahoo.com/quote/INTC?p=INTC,2,<1,1,1,50,50,0,53.94,+0.05,+0.09%,At close:  4:00PM EDT
SIMO,"Aug 31, 2021",https://finance.yahoo.com/quote/SIMO?p=SIMO,1,<1,0,1,0,100,0,73.32,-0.71,-0.96%,As of  2:27PM EDT. Market open.
AVGO,"Aug 31, 2021",https://finance.yahoo.com/quote/AVGO?p=AVGO,1,<1,0,1,0,100,0,498.89,+2.95,+0.59%,At close:  4:00PM EDT
ASO,"Aug 31, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,2,<1,1,0,50,0,50,43.40,+1.21,+2.87%,At close:  4:00PM EDT
AN,"Aug 31, 2021",https://finance.yahoo.com/quote/AN?p=AN,1,<1,1,0,100,0,0,110.58,+0.70,+0.64%,At close:  4:00PM EDT
YOU,"Aug 31, 2021",https://finance.yahoo.com/quote/YOU?p=YOU,7,<1,2,2,28,28,42,48.69,+0.46,+0.95%,At close:  4:00PM EDT
ME,"Aug 31, 2021",https://finance.yahoo.com/quote/ME?p=ME,3,<1,1,2,33,66,0,8.68,-0.33,-3.66%,At close:  4:00PM EDT
COLD,"Aug 31, 2021",https://finance.yahoo.com/quote/COLD?p=COLD,1,<1,0,1,0,100,0,37.21,-1.52,-3.92%,At close:  4:00PM EDT
