ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
GME,"Apr 08, 2021",https://finance.yahoo.com/quote/GME?p=GME,439,24,169,67,38,15,46,177.97,-6.53,-3.54%,At close:  4:00PM EDT
STONKS,"Apr 08, 2021",https://finance.yahoo.com/quote/STONKS?p=STONKS,1,<1,1,0,100,0,0,,,,
RC,"Apr 08, 2021",https://finance.yahoo.com/quote/RC?p=RC,18,<1,8,3,44,16,38,13.54,+0.12,+0.89%,At close:  4:00PM EDT
ALL,"Apr 08, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,15,<1,5,5,33,33,33,116.38,-1.45,-1.23%,At close:  4:00PM EDT
YANG,"Apr 08, 2021",https://finance.yahoo.com/quote/YANG?p=YANG,2,<1,0,2,0,100,0,13.89,+0.98,+7.59%,At close:  4:00PM EDT
CO,"Apr 08, 2021",https://finance.yahoo.com/quote/CO?p=CO,4,<1,0,4,0,100,0,4.4600,-0.0600,-1.33%,At close:  4:00PM EDT
TD,"Apr 08, 2021",https://finance.yahoo.com/quote/TD?p=TD,1,<1,0,0,0,0,100,66.33,-0.03,-0.05%,At close:  4:00PM EDT
MSM,"Apr 08, 2021",https://finance.yahoo.com/quote/MSM?p=MSM,1,<1,1,0,100,0,0,86.65,-4.99,-5.45%,At close:  4:00PM EDT
MAN,"Apr 08, 2021",https://finance.yahoo.com/quote/MAN?p=MAN,6,<1,1,0,16,0,83,103.19,-0.53,-0.51%,At close:  4:00PM EDT
SUN,"Apr 08, 2021",https://finance.yahoo.com/quote/SUN?p=SUN,3,<1,1,0,33,0,66,33.03,+0.29,+0.89%,At close:  4:00PM EDT
SAN,"Apr 08, 2021",https://finance.yahoo.com/quote/SAN?p=SAN,1,<1,0,0,0,0,100,3.5400,+0.0600,+1.72%,At close:  4:00PM EDT
LEAD,"Apr 08, 2021",https://finance.yahoo.com/quote/LEAD?p=LEAD,1,<1,0,0,0,0,100,50.89,-0.18,-0.36%,At close:  3:47PM EDT
FIX,"Apr 08, 2021",https://finance.yahoo.com/quote/FIX?p=FIX,1,<1,0,1,0,100,0,75.00,-1.79,-2.33%,At close:  4:00PM EDT
BOSS,"Apr 08, 2021",https://finance.yahoo.com/quote/BOSS?p=BOSS,2,<1,2,0,100,0,0,32.68,-0.14,-0.42%,At close:  12:41PM EDT
SAFE,"Apr 08, 2021",https://finance.yahoo.com/quote/SAFE?p=SAFE,3,<1,3,0,100,0,0,69.81,-1.08,-1.52%,At close:  4:00PM EDT
HSBC,"Apr 08, 2021",https://finance.yahoo.com/quote/HSBC?p=HSBC,4,<1,4,0,100,0,0,29.74,+0.39,+1.33%,At close:  4:00PM EDT
PLAY,"Apr 08, 2021",https://finance.yahoo.com/quote/PLAY?p=PLAY,1,<1,1,0,100,0,0,44.53,-0.25,-0.56%,At close:  4:00PM EDT
CUMING,"Apr 08, 2021",https://finance.yahoo.com/quote/CUMING?p=CUMING,1,<1,0,0,0,0,100,,,,
