ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
TSLA,"Mar 12, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,48,1,25,10,52,20,27,699.60,+31.54,+4.72%,At close:  4:00PM EST
XL,"Mar 12, 2021",https://finance.yahoo.com/quote/XL?p=XL,2,<1,0,1,0,50,50,12.73,+0.83,+6.97%,At close:  4:00PM EST
GME,"Mar 12, 2021",https://finance.yahoo.com/quote/GME?p=GME,1714,47,840,465,49,27,23,260.00,-5.00,-1.89%,At close:  4:00PM EST
LL,"Mar 12, 2021",https://finance.yahoo.com/quote/LL?p=LL,1,<1,1,0,100,0,0,26.08,+0.29,+1.12%,At close:  4:00PM EST
DM,"Mar 12, 2021",https://finance.yahoo.com/quote/DM?p=DM,5,<1,3,1,60,20,20,20.59,+1.83,+9.75%,At close:  4:00PM EST
CORP,"Mar 12, 2021",https://finance.yahoo.com/quote/CORP?p=CORP,2,<1,1,0,50,0,50,111.75,+0.08,+0.08%,At close:  3:59PM EST
ALL,"Mar 12, 2021",https://finance.yahoo.com/quote/ALL?p=ALL,36,1,17,13,47,36,16,113.76,+0.05,+0.04%,At close:  4:00PM EST
DEW,"Mar 12, 2021",https://finance.yahoo.com/quote/DEW?p=DEW,1,<1,0,0,0,0,100,46.57,+0.03,+0.07%,At close:  3:54PM EST
AC,"Mar 12, 2021",https://finance.yahoo.com/quote/AC?p=AC,2,<1,1,0,50,0,50,36.81,-0.64,-1.71%,At close:  4:00PM EST
FLY,"Mar 12, 2021",https://finance.yahoo.com/quote/FLY?p=FLY,6,<1,2,3,33,50,16,11.95,+0.87,+7.85%,At close:  4:00PM EST
SOLO,"Mar 12, 2021",https://finance.yahoo.com/quote/SOLO?p=SOLO,1,<1,0,0,0,0,100,5.84,+0.10,+1.74%,At close:  4:00PM EST
AIR,"Mar 12, 2021",https://finance.yahoo.com/quote/AIR?p=AIR,1,<1,0,0,0,0,100,44.79,+1.59,+3.68%,At close:  4:00PM EST
CMF,"Mar 12, 2021",https://finance.yahoo.com/quote/CMF?p=CMF,2,<1,2,0,100,0,0,62.20,+0.03,+0.05%,At close:  4:00PM EST
III,"Mar 12, 2021",https://finance.yahoo.com/quote/III?p=III,1,<1,1,0,100,0,0,3.8900,+0.0300,+0.78%,At close:  4:00PM EST
CAT,"Mar 12, 2021",https://finance.yahoo.com/quote/CAT?p=CAT,5,<1,2,0,40,0,60,219.76,-1.30,-0.59%,At close:  4:00PM EST
RC,"Mar 12, 2021",https://finance.yahoo.com/quote/RC?p=RC,27,<1,12,8,44,29,25,14.30,-0.02,-0.14%,At close:  4:00PM EST
TOT,"Mar 12, 2021",https://finance.yahoo.com/quote/TOT?p=TOT,1,<1,0,0,0,0,100,49.63,+0.02,+0.04%,At close:  4:00PM EST
