ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
CLOV,"May 26, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,11,<1,3,3,27,27,45,7.02,+0.10,+1.45%,At close:  4:00PM EDT
GME,"May 26, 2021",https://finance.yahoo.com/quote/GME?p=GME,699,36,243,186,34,26,38,209.43,+29.42,+16.34%,At close:  4:00PM EDT
SPY,"May 26, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,37,1,16,9,43,24,32,418.24,-0.93,-0.22%,At close:  4:00PM EDT
AMC,"May 26, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,363,19,141,87,38,23,37,16.41,+2.73,+19.96%,At close:  4:00PM EDT
BOOM,"May 26, 2021",https://finance.yahoo.com/quote/BOOM?p=BOOM,1,<1,1,0,100,0,0,52.23,-0.08,-0.15%,At close:  4:00PM EDT
ASO,"May 26, 2021",https://finance.yahoo.com/quote/ASO?p=ASO,3,<1,1,1,33,33,33,33.38,-0.28,-0.83%,At close:  4:00PM EDT
BGFV,"May 26, 2021",https://finance.yahoo.com/quote/BGFV?p=BGFV,1,<1,0,0,0,0,100,28.61,-0.49,-1.68%,At close:  4:00PM EDT
TM,"May 26, 2021",https://finance.yahoo.com/quote/TM?p=TM,1,<1,1,0,100,0,0,162.24,-0.54,-0.33%,At close:  4:00PM EDT
ANAL,"May 26, 2021",https://finance.yahoo.com/quote/ANAL?p=ANAL,1,<1,0,0,0,0,100,,,,
PLUG,"May 26, 2021",https://finance.yahoo.com/quote/PLUG?p=PLUG,3,<1,1,0,33,0,66,27.81,+0.61,+2.24%,At close:  4:00PM EDT
LMBO,"May 26, 2021",https://finance.yahoo.com/quote/LMBO?p=LMBO,1,<1,0,1,0,100,0,,,,
SNDL,"May 26, 2021",https://finance.yahoo.com/quote/SNDL?p=SNDL,20,1,3,11,15,55,30,0.7582,+0.0399,+5.55%,At close:  4:00PM EDT
CC,"May 26, 2021",https://finance.yahoo.com/quote/CC?p=CC,8,<1,6,2,75,25,0,34.40,+0.16,+0.47%,At close:  4:00PM EDT
UWMC,"May 26, 2021",https://finance.yahoo.com/quote/UWMC?p=UWMC,6,<1,4,1,66,16,16,8.37,+0.13,+1.58%,At close:  4:00PM EDT
TA,"May 26, 2021",https://finance.yahoo.com/quote/TA?p=TA,10,<1,8,1,80,10,10,27.29,-0.21,-0.76%,At close:  4:00PM EDT
UVXY,"May 26, 2021",https://finance.yahoo.com/quote/UVXY?p=UVXY,15,<1,5,4,33,26,40,4.0900,0.0000,0.00%,At close:  4:00PM EDT
PLTR,"May 26, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,30,1,12,8,40,26,33,21.48,+0.26,+1.23%,At close:  4:00PM EDT
SPCE,"May 26, 2021",https://finance.yahoo.com/quote/SPCE?p=SPCE,59,3,23,9,38,15,45,25.59,-1.30,-4.83%,At close:  4:00PM EDT
AMD,"May 26, 2021",https://finance.yahoo.com/quote/AMD?p=AMD,8,<1,3,4,37,50,12,77.86,+0.42,+0.54%,At close:  4:00PM EDT
BB,"May 26, 2021",https://finance.yahoo.com/quote/BB?p=BB,129,6,67,30,51,23,24,8.59,-0.03,-0.35%,At close:  4:00PM EDT
MVIS,"May 26, 2021",https://finance.yahoo.com/quote/MVIS?p=MVIS,29,1,9,7,31,24,44,15.63,+1.30,+9.07%,At close:  4:00PM EDT
SLV,"May 26, 2021",https://finance.yahoo.com/quote/SLV?p=SLV,1,<1,0,1,0,100,0,25.99,+0.24,+0.93%,At close:  4:00PM EDT
BK,"May 26, 2021",https://finance.yahoo.com/quote/BK?p=BK,1,<1,0,1,0,100,0,51.12,-0.62,-1.20%,At close:  4:02PM EDT
BAM,"May 26, 2021",https://finance.yahoo.com/quote/BAM?p=BAM,1,<1,1,0,100,0,0,49.34,-0.02,-0.04%,At close:  4:00PM EDT
TRUE,"May 26, 2021",https://finance.yahoo.com/quote/TRUE?p=TRUE,2,<1,2,0,100,0,0,5.52,+0.52,+10.40%,At close:  4:00PM EDT
BABA,"May 26, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,4,<1,0,2,0,50,50,211.13,+0.69,+0.33%,At close:  4:00PM EDT
PCI,"May 26, 2021",https://finance.yahoo.com/quote/PCI?p=PCI,1,<1,1,0,100,0,0,22.40,+0.05,+0.22%,At close:  4:00PM EDT
NVDA,"May 26, 2021",https://finance.yahoo.com/quote/NVDA?p=NVDA,8,<1,3,0,37,0,62,625.91,+1.43,+0.23%,At close:  4:00PM EDT
RKT,"May 26, 2021",https://finance.yahoo.com/quote/RKT?p=RKT,6,<1,3,3,50,50,0,16.81,-0.09,-0.53%,At close:  4:00PM EDT
TSLA,"May 26, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,20,1,11,3,55,15,30,604.69,-1.75,-0.29%,At close:  4:00PM EDT
GD,"May 26, 2021",https://finance.yahoo.com/quote/GD?p=GD,1,<1,0,0,0,0,100,188.91,-0.69,-0.36%,At close:  4:00PM EDT
SI,"May 26, 2021",https://finance.yahoo.com/quote/SI?p=SI,1,<1,1,0,100,0,0,107.04,+0.98,+0.92%,At close:  4:03PM EDT
VIAC,"May 26, 2021",https://finance.yahoo.com/quote/VIAC?p=VIAC,2,<1,0,1,0,50,50,40.90,-0.64,-1.54%,At close:  4:00PM EDT
FLY,"May 26, 2021",https://finance.yahoo.com/quote/FLY?p=FLY,2,<1,0,0,0,0,100,16.93,-0.02,-0.12%,At close:  4:00PM EDT
TLRY,"May 26, 2021",https://finance.yahoo.com/quote/TLRY?p=TLRY,15,<1,10,2,66,13,20,15.46,+0.43,+2.86%,At close:  4:00PM EDT
PZZA,"May 26, 2021",https://finance.yahoo.com/quote/PZZA?p=PZZA,1,<1,1,0,100,0,0,93.08,-1.28,-1.36%,At close:  4:00PM EDT
COIN,"May 26, 2021",https://finance.yahoo.com/quote/COIN?p=COIN,7,<1,3,2,42,28,28,242.41,+17.11,+7.59%,At close:  4:00PM EDT
MARA,"May 26, 2021",https://finance.yahoo.com/quote/MARA?p=MARA,1,<1,0,1,0,100,0,22.62,-0.53,-2.29%,At close:  4:00PM EDT
RIOT,"May 26, 2021",https://finance.yahoo.com/quote/RIOT?p=RIOT,2,<1,0,2,0,100,0,25.14,-0.81,-3.12%,At close:  4:00PM EDT
MOMO,"May 26, 2021",https://finance.yahoo.com/quote/MOMO?p=MOMO,1,<1,0,0,0,0,100,13.97,+0.19,+1.38%,At close:  4:00PM EDT
AAL,"May 26, 2021",https://finance.yahoo.com/quote/AAL?p=AAL,3,<1,2,0,66,0,33,23.21,+0.22,+0.96%,At close:  4:00PM EDT
PLAY,"May 26, 2021",https://finance.yahoo.com/quote/PLAY?p=PLAY,7,<1,7,0,100,0,0,40.99,-0.50,-1.21%,At close:  4:00PM EDT
WISH,"May 26, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,3,<1,3,0,100,0,0,7.84,-0.34,-4.16%,At close:  4:00PM EDT
TR,"May 26, 2021",https://finance.yahoo.com/quote/TR?p=TR,5,<1,0,3,0,60,40,31.31,-0.37,-1.17%,At close:  4:00PM EDT
PB,"May 26, 2021",https://finance.yahoo.com/quote/PB?p=PB,2,<1,0,2,0,100,0,72.82,-2.04,-2.73%,At close:  4:00PM EDT
EA,"May 26, 2021",https://finance.yahoo.com/quote/EA?p=EA,1,<1,0,1,0,100,0,143.26,+1.17,+0.82%,At close:  4:00PM EDT
III,"May 26, 2021",https://finance.yahoo.com/quote/III?p=III,1,<1,0,0,0,0,100,5.88,-0.18,-2.97%,At close:  4:00PM EDT
SVXY,"May 26, 2021",https://finance.yahoo.com/quote/SVXY?p=SVXY,1,<1,0,0,0,0,100,49.88,-0.08,-0.16%,At close:  4:00PM EDT
PST,"May 26, 2021",https://finance.yahoo.com/quote/PST?p=PST,1,<1,0,0,0,0,100,16.63,-0.17,-0.98%,At close:  4:00PM EDT
