ticker,date,url,num_mentions,pct_mentions,pos_count,neg_count,bullish_pct,bearish_pct,neutral_pct,price,price_change_net,price_change_pct,time_of_price
BABA,"Aug 19, 2021",https://finance.yahoo.com/quote/BABA?p=BABA,48,6,18,13,37,27,35,172.35,-1.38,-0.79%,At close:  4:00PM EDT
PLTR,"Aug 19, 2021",https://finance.yahoo.com/quote/PLTR?p=PLTR,22,2,10,7,45,31,22,25.28,+1.31,+5.47%,At close:  4:00PM EDT
CLOV,"Aug 19, 2021",https://finance.yahoo.com/quote/CLOV?p=CLOV,19,2,8,7,42,36,21,8.05,-0.12,-1.47%,At close:  4:00PM EDT
MRNA,"Aug 19, 2021",https://finance.yahoo.com/quote/MRNA?p=MRNA,8,1,3,3,37,37,25,398.80,-3.06,-0.76%,At close:  4:00PM EDT
AMC,"Aug 19, 2021",https://finance.yahoo.com/quote/AMC?p=AMC,22,2,6,11,27,50,22,36.55,-0.61,-1.64%,At close:  4:00PM EDT
SMH,"Aug 19, 2021",https://finance.yahoo.com/quote/SMH?p=SMH,1,<1,0,1,0,100,0,253.06,-3.31,-1.29%,At close:  4:00PM EDT
SPY,"Aug 19, 2021",https://finance.yahoo.com/quote/SPY?p=SPY,172,22,74,49,43,28,28,439.18,-4.86,-1.09%,At close:  4:00PM EDT
PAYA,"Aug 19, 2021",https://finance.yahoo.com/quote/PAYA?p=PAYA,1,<1,0,0,0,0,100,9.93,-0.06,-0.60%,At close:  4:00PM EDT
SOFI,"Aug 19, 2021",https://finance.yahoo.com/quote/SOFI?p=SOFI,8,1,4,2,50,25,25,14.22,+0.47,+3.42%,At close:  4:00PM EDT
TIL,"Aug 19, 2021",https://finance.yahoo.com/quote/TIL?p=TIL,1,<1,1,0,100,0,0,16.33,+0.91,+5.90%,At close:  4:00PM EDT
UAE,"Aug 19, 2021",https://finance.yahoo.com/quote/UAE?p=UAE,1,<1,0,1,0,100,0,,,,
TSLA,"Aug 19, 2021",https://finance.yahoo.com/quote/TSLA?p=TSLA,8,1,1,4,12,50,37,688.99,+23.28,+3.50%,At close:  4:00PM EDT
NVDA,"Aug 19, 2021",https://finance.yahoo.com/quote/NVDA?p=NVDA,17,2,9,1,52,5,41,190.40,-4.18,-2.15%,At close:  4:00PM EDT
NIO,"Aug 19, 2021",https://finance.yahoo.com/quote/NIO?p=NIO,2,<1,1,0,50,0,50,38.86,+0.76,+1.99%,At close:  4:00PM EDT
OG,"Aug 19, 2021",https://finance.yahoo.com/quote/OG?p=OG,4,<1,2,2,50,50,0,2.9927,-0.2573,-7.92%,As of  9:43AM EDT. Market open.
CRSR,"Aug 19, 2021",https://finance.yahoo.com/quote/CRSR?p=CRSR,10,1,8,2,80,20,0,26.28,-0.53,-1.98%,At close:  4:00PM EDT
HOOD,"Aug 19, 2021",https://finance.yahoo.com/quote/HOOD?p=HOOD,14,1,4,3,28,21,50,49.80,+3.13,+6.71%,At close:  4:00PM EDT
UP,"Aug 19, 2021",https://finance.yahoo.com/quote/UP?p=UP,3,<1,0,3,0,100,0,8.16,+0.33,+4.21%,At close:  4:00PM EDT
TOWN,"Aug 19, 2021",https://finance.yahoo.com/quote/TOWN?p=TOWN,1,<1,1,0,100,0,0,,,,
TGT,"Aug 19, 2021",https://finance.yahoo.com/quote/TGT?p=TGT,3,<1,1,1,33,33,33,247.58,-7.07,-2.78%,At close:  4:02PM EDT
OCGN,"Aug 19, 2021",https://finance.yahoo.com/quote/OCGN?p=OCGN,3,<1,0,0,0,0,100,7.16,-0.02,-0.28%,At close:  4:00PM EDT
WISH,"Aug 19, 2021",https://finance.yahoo.com/quote/WISH?p=WISH,32,4,26,5,81,15,3,6.82,-0.13,-1.87%,At close:  4:00PM EDT
DIS,"Aug 19, 2021",https://finance.yahoo.com/quote/DIS?p=DIS,4,<1,3,1,75,25,0,174.74,-1.09,-0.62%,At close:  4:02PM EDT
SP,"Aug 19, 2021",https://finance.yahoo.com/quote/SP?p=SP,1,<1,0,0,0,0,100,,,,
